--Patching for National Dex at Start of Game--
Patch unsuccessful.

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
218|SLUGMA    |FIRE             |  40|  40|  40|  20|  70|  40|MAGMA ARMOR |FLAME BODY  |TM33 (common)
219|MAGCARGO  |FIRE/ROCK        |  50|  50| 120|  30|  80|  80|MAGMA ARMOR |FLAME BODY  |DEEPSEASCALE (rare)
220|SWINUB    |ICE/GROUND       |  50|  50|  40|  50|  30|  30|OBLIVIOUS   |OBLIVIOUS   |RARE CANDY (rare)
221|PILOSWINE |ICE/GROUND       | 100| 100|  80|  50|  60|  60|OBLIVIOUS   |OBLIVIOUS   |
222|CORSOLA   |WATER/ROCK       |  55|  55|  85|  35|  65|  85|HUSTLE      |NATURAL CURE|
223|REMORAID  |WATER            |  35|  65|  35|  65|  65|  35|HUSTLE      |HUSTLE      |
224|OCTILLERY |WATER            |  75| 105|  75|  45| 105|  75|SUCTION CUPS|SUCTION CUPS|
225|DELIBIRD  |ICE/FLYING       |  45|  55|  45|  75|  65|  45|VITAL SPIRIT|HUSTLE      |
226|MANTINE   |WATER/FLYING     |  65|  40|  70|  70|  80| 140|SWIFT SWIM  |WATER ABSORB|
227|SKARMORY  |STEEL/FLYING     |  65|  80| 140|  70|  40|  70|KEEN EYE    |STURDY      |GREEN SHARD (common)
228|HOUNDOUR  |DARK/FIRE        |  45|  60|  30|  65|  80|  50|EARLY BIRD  |FLASH FIRE  |TM32 (common)
229|HOUNDOOM  |DARK/FIRE        |  75|  90|  50|  95| 110|  80|EARLY BIRD  |FLASH FIRE  |
230|KINGDRA   |WATER/DRAGON     |  75|  95|  95|  85|  95|  95|SWIFT SWIM  |SWIFT SWIM  |
231|PHANPY    |GROUND           |  90|  60|  60|  40|  40|  40|PICKUP      |PICKUP      |LEPPA BERRY (100%)
232|DONPHAN   |GROUND           |  90| 120| 120|  50|  60|  60|STURDY      |STURDY      |TM14 (common), HEART SCALE (rare)
233|PORYGON2  |NORMAL           |  85|  80|  90|  60| 105|  95|TRACE       |TRACE       |
234|STANTLER  |NORMAL           |  73|  95|  62|  85|  85|  65|INTIMIDATE  |INTIMIDATE  |X DEFEND (100%)
235|SMEARGLE  |NORMAL           |  55|  20|  35|  75|  20|  45|OWN TEMPO   |OWN TEMPO   |CHESTO BERRY (common), CALCIUM (rare)
236|TYROGUE   |FIGHTING         |  35|  35|  35|  35|  35|  35|GUTS        |GUTS        |SHARP BEAK (common)
237|HITMONTOP |FIGHTING         |  50|  95|  95|  70|  35| 110|INTIMIDATE  |INTIMIDATE  |
238|SMOOCHUM  |ICE/PSYCHIC      |  45|  30|  15|  65|  85|  65|OBLIVIOUS   |OBLIVIOUS   |FULL RESTORE (100%)
239|ELEKID    |ELECTRIC         |  45|  63|  37|  95|  65|  55|STATIC      |STATIC      |
240|MAGBY     |FIRE             |  45|  75|  37|  83|  70|  55|FLAME BODY  |FLAME BODY  |TM29 (100%)
241|MILTANK   |NORMAL           |  95|  80| 105| 100|  40|  70|THICK FAT   |THICK FAT   |WHITE HERB (100%)
242|BLISSEY   |NORMAL           | 255|  10|  10|  55|  75| 135|NATURAL CURE|SERENE GRACE|BLUE SHARD (common), SITRUS BERRY (rare)
243|RAIKOU    |ELECTRIC         |  90|  85|  75| 115| 115| 100|PRESSURE    |PRESSURE    |FRESH WATER (common), REPEAT BALL (rare)
244|ENTEI     |FIRE             | 115| 115|  85| 100|  90|  75|PRESSURE    |PRESSURE    |MAX REVIVE (common), TM12 (rare)
245|SUICUNE   |WATER            | 100|  75| 115|  85|  90| 115|PRESSURE    |PRESSURE    |CLEANSE TAG (common)
246|LARVITAR  |ROCK/GROUND      |  50|  64|  50|  41|  45|  50|GUTS        |GUTS        |WHITE FLUTE (100%)
247|PUPITAR   |ROCK/GROUND      |  70|  84|  70|  51|  65|  70|SHED SKIN   |SHED SKIN   |
248|TYRANITAR |ROCK/DARK        | 100| 134| 110|  61|  95| 100|SAND STREAM |SAND STREAM |
249|LUGIA     |PSYCHIC/FLYING   | 106|  90| 130| 110|  90| 154|PRESSURE    |PRESSURE    |
250|HO-OH     |FIRE/FLYING      | 106| 130|  90|  90| 110| 154|PRESSURE    |PRESSURE    |BURN HEAL (100%)
251|CELEBI    |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|NATURAL CURE|NATURAL CURE|MAX REVIVE (common), TM41 (rare)
252|TREECKO   |GRASS            |  40|  45|  35|  70|  65|  55|OVERGROW    |OVERGROW    |TM27 (common), NEVERMELTICE (rare)
253|GROVYLE   |GRASS            |  50|  65|  45|  95|  85|  65|OVERGROW    |OVERGROW    |ULTRA BALL (common)
254|SCEPTILE  |GRASS            |  70|  85|  65| 120| 105|  85|OVERGROW    |OVERGROW    |TM37 (common)
255|TORCHIC   |FIRE             |  45|  60|  40|  45|  70|  50|BLAZE       |BLAZE       |
256|COMBUSKEN |FIRE/FIGHTING    |  60|  85|  60|  55|  85|  60|BLAZE       |BLAZE       |REVIVAL HERB (common)
257|BLAZIKEN  |FIRE/FIGHTING    |  80| 120|  70|  80| 110|  70|BLAZE       |BLAZE       |LAX INCENSE (common), DIRE HIT (rare)
258|MUDKIP    |WATER            |  50|  70|  50|  40|  50|  50|TORRENT     |TORRENT     |NEST BALL (common)
259|MARSHTOMP |WATER/GROUND     |  70|  85|  70|  50|  60|  70|TORRENT     |TORRENT     |
260|SWAMPERT  |WATER/GROUND     | 100| 110|  90|  60|  85|  90|TORRENT     |TORRENT     |AWAKENING (common), TM49 (rare)
261|POOCHYENA |DARK             |  35|  55|  35|  35|  30|  30|RUN AWAY    |RUN AWAY    |BLACKGLASSES (rare)
262|MIGHTYENA |DARK             |  70|  90|  70|  70|  60|  60|INTIMIDATE  |INTIMIDATE  |
263|ZIGZAGOON |NORMAL           |  38|  30|  41|  60|  30|  41|PICKUP      |PICKUP      |TM22 (common)
264|LINOONE   |NORMAL           |  78|  70|  61| 100|  50|  61|PICKUP      |PICKUP      |
265|WURMPLE   |BUG              |  45|  45|  35|  20|  20|  30|SHIELD DUST |SHIELD DUST |
266|SILCOON   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |SHED SKIN   |SMOKE BALL (rare)
267|BEAUTIFLY |BUG/FLYING       |  60|  70|  50|  65|  90|  50|SWARM       |SWARM       |
268|CASCOON   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |SHED SKIN   |
269|DUSTOX    |BUG/POISON       |  60|  50|  70|  65|  50|  90|SHIELD DUST |SHIELD DUST |
270|LOTAD     |WATER/GRASS      |  40|  30|  30|  30|  40|  50|SWIFT SWIM  |RAIN DISH   |SODA POP (rare)
271|LOMBRE    |WATER/GRASS      |  60|  50|  50|  50|  60|  70|SWIFT SWIM  |RAIN DISH   |WATER STONE (common), NEVERMELTICE (rare)
272|LUDICOLO  |WATER/GRASS      |  80|  70|  70|  70|  90| 100|SWIFT SWIM  |RAIN DISH   |TM26 (common)
273|SEEDOT    |GRASS            |  40|  40|  50|  30|  30|  30|CHLOROPHYLL |EARLY BIRD  |EVERSTONE (common), POISON BARB (rare)
274|NUZLEAF   |GRASS/DARK       |  70|  70|  40|  60|  60|  40|CHLOROPHYLL |EARLY BIRD  |TM05 (common), DEEPSEATOOTH (rare)
275|SHIFTRY   |GRASS/DARK       |  90| 100|  60|  80|  90|  60|CHLOROPHYLL |EARLY BIRD  |
276|TAILLOW   |NORMAL/FLYING    |  40|  55|  30|  85|  30|  30|GUTS        |GUTS        |POKé BALL (100%)
277|SWELLOW   |NORMAL/FLYING    |  60|  85|  60| 125|  50|  50|GUTS        |GUTS        |WHITE FLUTE (100%)
278|WINGULL   |WATER/FLYING     |  40|  30|  30|  85|  55|  30|KEEN EYE    |KEEN EYE    |
279|PELIPPER  |WATER/FLYING     |  60|  50| 100|  65|  85|  70|KEEN EYE    |KEEN EYE    |PREMIER BALL (common), YELLOW SHARD (rare)
280|RALTS     |PSYCHIC          |  28|  25|  25|  40|  45|  35|SYNCHRONIZE |TRACE       |TM07 (common)
281|KIRLIA    |PSYCHIC          |  38|  35|  35|  50|  65|  55|SYNCHRONIZE |TRACE       |
282|GARDEVOIR |PSYCHIC          |  68|  65|  65|  80| 125| 115|SYNCHRONIZE |TRACE       |SUPER REPEL (common), TM46 (rare)
283|SURSKIT   |BUG/WATER        |  40|  30|  32|  65|  50|  52|SWIFT SWIM  |SWIFT SWIM  |TIMER BALL (common)
284|MASQUERAIN|BUG/FLYING       |  70|  60|  62|  60|  80|  82|INTIMIDATE  |INTIMIDATE  |
285|SHROOMISH |GRASS            |  60|  40|  60|  35|  40|  60|EFFECT SPORE|EFFECT SPORE|
286|BRELOOM   |GRASS/FIGHTING   |  60| 130|  80|  70|  60|  60|EFFECT SPORE|EFFECT SPORE|
287|SLAKOTH   |NORMAL           |  60|  60|  60|  30|  35|  35|TRUANT      |TRUANT      |FOCUS BAND (rare)
288|VIGOROTH  |NORMAL           |  80|  80|  80|  90|  55|  55|VITAL SPIRIT|VITAL SPIRIT|TM01 (common)
289|SLAKING   |NORMAL           | 150| 160| 100| 100|  95|  65|TRUANT      |TRUANT      |TM09 (100%)
290|NINCADA   |BUG/GROUND       |  31|  45|  90|  40|  30|  30|COMPOUNDEYES|COMPOUNDEYES|
291|NINJASK   |BUG/FLYING       |  61|  90|  45| 160|  50|  50|SPEED BOOST |SPEED BOOST |
292|SHEDINJA  |BUG/GHOST        |   1|  90|  45|  40|  30|  30|WONDER GUARD|WONDER GUARD|WHITE HERB (common)
293|WHISMUR   |NORMAL           |  64|  51|  23|  28|  51|  23|SOUNDPROOF  |SOUNDPROOF  |TM13 (100%)
294|LOUDRED   |NORMAL           |  84|  71|  43|  48|  71|  43|SOUNDPROOF  |SOUNDPROOF  |TM39 (common)
295|EXPLOUD   |NORMAL           | 104|  91|  63|  68|  91|  63|SOUNDPROOF  |SOUNDPROOF  |
296|MAKUHITA  |FIGHTING         |  72|  60|  30|  25|  20|  30|THICK FAT   |GUTS        |
297|HARIYAMA  |FIGHTING         | 144| 120|  60|  50|  40|  60|THICK FAT   |GUTS        |
298|AZURILL   |NORMAL           |  50|  20|  40|  20|  20|  40|THICK FAT   |HUGE POWER  |
299|NOSEPASS  |ROCK             |  30|  45| 135|  30|  45|  90|STURDY      |MAGNET PULL |
300|SKITTY    |NORMAL           |  50|  45|  45|  50|  35|  35|CUTE CHARM  |CUTE CHARM  |
301|DELCATTY  |NORMAL           |  70|  65|  65|  70|  55|  55|CUTE CHARM  |CUTE CHARM  |
302|SABLEYE   |DARK/GHOST       |  50|  75|  75|  50|  65|  65|KEEN EYE    |KEEN EYE    |DIRE HIT (common), GUARD SPEC. (rare)
303|MAWILE    |STEEL            |  50|  85|  85|  50|  55|  55|HYPER CUTTER|INTIMIDATE  |
304|ARON      |STEEL/ROCK       |  50|  70| 100|  30|  40|  40|STURDY      |ROCK HEAD   |TM27 (common), KING’S ROCK (rare)
305|LAIRON    |STEEL/ROCK       |  60|  90| 140|  40|  50|  50|STURDY      |ROCK HEAD   |
306|AGGRON    |STEEL/ROCK       |  70| 110| 180|  50|  60|  60|STURDY      |ROCK HEAD   |BLACK FLUTE (common), TM39 (rare)
307|MEDITITE  |FIGHTING/PSYCHIC |  30|  40|  55|  60|  40|  55|PURE POWER  |PURE POWER  |
308|MEDICHAM  |FIGHTING/PSYCHIC |  60|  60|  75|  80|  60|  75|PURE POWER  |PURE POWER  |
309|ELECTRIKE |ELECTRIC         |  40|  45|  40|  65|  65|  40|STATIC      |LIGHTNINGROD|TM07 (100%)
310|MANECTRIC |ELECTRIC         |  70|  75|  60| 105| 105|  60|STATIC      |LIGHTNINGROD|
311|PLUSLE    |ELECTRIC         |  60|  50|  40|  95|  85|  75|PLUS        |PLUS        |
312|MINUN     |ELECTRIC         |  60|  40|  50|  95|  75|  85|MINUS       |MINUS       |
313|VOLBEAT   |BUG              |  65|  73|  55|  85|  47|  75|ILLUMINATE  |SWARM       |
314|ILLUMISE  |BUG              |  65|  47|  55|  85|  73|  75|OBLIVIOUS   |OBLIVIOUS   |
315|ROSELIA   |GRASS/POISON     |  50|  60|  45|  65| 100|  80|NATURAL CURE|POISON POINT|
316|GULPIN    |POISON           |  70|  43|  53|  40|  43|  53|LIQUID OOZE |STICKY HOLD |
317|SWALOT    |POISON           | 100|  73|  83|  55|  73|  83|LIQUID OOZE |STICKY HOLD |WATER STONE (common)
318|CARVANHA  |WATER/DARK       |  45|  90|  20|  65|  65|  20|ROUGH SKIN  |ROUGH SKIN  |
319|SHARPEDO  |WATER/DARK       |  70| 120|  40|  95|  95|  40|ROUGH SKIN  |ROUGH SKIN  |TM35 (common)
320|WAILMER   |WATER            | 130|  70|  35|  60|  70|  35|WATER VEIL  |OBLIVIOUS   |NEST BALL (common)
321|WAILORD   |WATER            | 170|  90|  45|  60|  90|  45|WATER VEIL  |OBLIVIOUS   |X ATTACK (rare)
322|NUMEL     |FIRE/GROUND      |  60|  60|  40|  35|  65|  45|OBLIVIOUS   |OBLIVIOUS   |TM37 (common)
323|CAMERUPT  |FIRE/GROUND      |  70| 100|  70|  40| 105|  75|MAGMA ARMOR |MAGMA ARMOR |BLACK FLUTE (100%)
324|TORKOAL   |FIRE             |  70|  85| 140|  20|  85|  70|WHITE SMOKE |WHITE SMOKE |
325|SPOINK    |PSYCHIC          |  60|  25|  35|  60|  70|  80|THICK FAT   |OWN TEMPO   |
326|GRUMPIG   |PSYCHIC          |  80|  45|  65|  80|  90| 110|THICK FAT   |OWN TEMPO   |CARBOS (common)
327|SPINDA    |NORMAL           |  60|  60|  60|  60|  60|  60|OWN TEMPO   |OWN TEMPO   |X DEFEND (100%)
328|TRAPINCH  |GROUND           |  45| 100|  45|  10|  45|  45|HYPER CUTTER|ARENA TRAP  |TM13 (100%)
329|VIBRAVA   |GROUND/DRAGON    |  50|  70|  50|  70|  50|  50|LEVITATE    |LEVITATE    |
330|FLYGON    |GROUND/DRAGON    |  80| 100|  80| 100|  80|  80|LEVITATE    |LEVITATE    |
331|CACNEA    |GRASS            |  50|  85|  40|  35|  85|  40|SAND VEIL   |SAND VEIL   |
332|CACTURNE  |GRASS/DARK       |  70| 115|  60|  55| 115|  60|SAND VEIL   |SAND VEIL   |
333|SWABLU    |NORMAL/FLYING    |  45|  40|  60|  50|  40|  75|NATURAL CURE|NATURAL CURE|RAWST BERRY (100%)
334|ALTARIA   |DRAGON/FLYING    |  75|  70|  90|  80|  70| 105|NATURAL CURE|NATURAL CURE|
335|ZANGOOSE  |NORMAL           |  73| 115|  60|  90|  60|  60|IMMUNITY    |IMMUNITY    |SCOPE LENS (100%)
336|SEVIPER   |POISON           |  73| 100|  60|  65| 100|  60|SHED SKIN   |SHED SKIN   |MOON STONE (rare)
337|LUNATONE  |ROCK/PSYCHIC     |  70|  55|  65|  70|  95|  85|LEVITATE    |LEVITATE    |
338|SOLROCK   |ROCK/PSYCHIC     |  70|  95|  85|  70|  55|  65|LEVITATE    |LEVITATE    |
339|BARBOACH  |WATER/GROUND     |  50|  48|  43|  60|  46|  41|OBLIVIOUS   |OBLIVIOUS   |
340|WHISCASH  |WATER/GROUND     | 110|  78|  73|  60|  76|  71|OBLIVIOUS   |OBLIVIOUS   |TM38 (common)
341|CORPHISH  |WATER            |  43|  80|  65|  35|  50|  35|HYPER CUTTER|SHELL ARMOR |
342|CRAWDAUNT |WATER/DARK       |  63| 120|  85|  55|  90|  55|HYPER CUTTER|SHELL ARMOR |
343|BALTOY    |GROUND/PSYCHIC   |  40|  40|  55|  55|  40|  70|LEVITATE    |LEVITATE    |
344|CLAYDOL   |GROUND/PSYCHIC   |  60|  70| 105|  75|  70| 120|LEVITATE    |LEVITATE    |
345|LILEEP    |ROCK/GRASS       |  66|  41|  77|  23|  61|  87|SUCTION CUPS|SUCTION CUPS|
346|CRADILY   |ROCK/GRASS       |  86|  81|  97|  43|  81| 107|SUCTION CUPS|SUCTION CUPS|TM23 (100%)
347|ANORITH   |ROCK/BUG         |  45|  95|  50|  75|  40|  50|BATTLE ARMOR|BATTLE ARMOR|TM02 (100%)
348|ARMALDO   |ROCK/BUG         |  75| 125| 100|  45|  70|  80|BATTLE ARMOR|BATTLE ARMOR|
349|FEEBAS    |WATER            |  20|  15|  20|  80|  10|  55|SWIFT SWIM  |SWIFT SWIM  |X SPECIAL (rare)
350|MILOTIC   |WATER            |  95|  60|  79|  81| 100| 125|MARVEL SCALE|MARVEL SCALE|TM24 (common)
351|CASTFORM  |NORMAL           |  70|  70|  70|  70|  70|  70|FORECAST    |FORECAST    |BIG MUSHROOM (100%)
352|KECLEON   |NORMAL           |  60|  90|  70|  40|  60| 120|COLOR CHANGE|COLOR CHANGE|
353|SHUPPET   |GHOST            |  44|  75|  35|  45|  63|  33|INSOMNIA    |INSOMNIA    |
354|BANETTE   |GHOST            |  64| 115|  65|  65|  83|  63|INSOMNIA    |INSOMNIA    |
355|DUSKULL   |GHOST            |  20|  40|  90|  25|  30|  90|LEVITATE    |LEVITATE    |
356|DUSCLOPS  |GHOST            |  40|  70| 130|  25|  60| 130|PRESSURE    |PRESSURE    |
357|TROPIUS   |GRASS/FLYING     |  99|  68|  83|  51|  72|  87|CHLOROPHYLL |CHLOROPHYLL |QUICK CLAW (rare)
358|CHIMECHO  |PSYCHIC          |  65|  50|  70|  65|  95|  80|LEVITATE    |LEVITATE    |LAVA COOKIE (rare)
359|ABSOL     |DARK             |  65| 130|  60|  75|  75|  60|PRESSURE    |PRESSURE    |TM15 (rare)
360|WYNAUT    |PSYCHIC          |  95|  23|  48|  23|  23|  48|SHADOW TAG  |SHADOW TAG  |BLACK FLUTE (rare)
361|SNORUNT   |ICE              |  50|  50|  50|  50|  50|  50|INNER FOCUS |INNER FOCUS |TM41 (rare)
362|GLALIE    |ICE              |  80|  80|  80|  80|  80|  80|INNER FOCUS |INNER FOCUS |
363|SPHEAL    |ICE/WATER        |  70|  40|  50|  25|  55|  50|THICK FAT   |THICK FAT   |
364|SEALEO    |ICE/WATER        |  90|  60|  70|  45|  75|  70|THICK FAT   |THICK FAT   |METAL COAT (100%)
365|WALREIN   |ICE/WATER        | 110|  80|  90|  65|  95|  90|THICK FAT   |THICK FAT   |REPEAT BALL (rare)
366|CLAMPERL  |WATER            |  35|  64|  85|  32|  74|  55|SHELL ARMOR |SHELL ARMOR |
367|HUNTAIL   |WATER            |  55| 104| 105|  52|  94|  75|SWIFT SWIM  |SWIFT SWIM  |
368|GOREBYSS  |WATER            |  55|  84| 105|  52| 114|  75|SWIFT SWIM  |SWIFT SWIM  |TM22 (rare)
369|RELICANTH |WATER/ROCK       | 100|  90| 130|  55|  45|  65|SWIFT SWIM  |ROCK HEAD   |
370|LUVDISC   |WATER            |  43|  30|  55|  97|  40|  65|SWIFT SWIM  |SWIFT SWIM  |
371|BAGON     |DRAGON           |  45|  75|  60|  50|  40|  30|ROCK HEAD   |ROCK HEAD   |
372|SHELGON   |DRAGON           |  65|  95| 100|  50|  60|  50|ROCK HEAD   |ROCK HEAD   |NUGGET (rare)
373|SALAMENCE |DRAGON/FLYING    |  95| 135|  80| 100| 110|  80|INTIMIDATE  |INTIMIDATE  |
374|BELDUM    |STEEL/PSYCHIC    |  40|  55|  80|  30|  35|  60|CLEAR BODY  |CLEAR BODY  |
375|METANG    |STEEL/PSYCHIC    |  60|  75| 100|  50|  55|  80|CLEAR BODY  |CLEAR BODY  |TM39 (rare)
376|METAGROSS |STEEL/PSYCHIC    |  80| 135| 130|  70|  95|  90|CLEAR BODY  |CLEAR BODY  |SUN STONE (common)
377|REGIROCK  |ROCK             |  80| 100| 200|  50|  50| 100|CLEAR BODY  |CLEAR BODY  |
378|REGICE    |ICE              |  80|  50| 100|  50| 100| 200|CLEAR BODY  |CLEAR BODY  |ESCAPE ROPE (common), ULTRA BALL (rare)
379|REGISTEEL |STEEL            |  80|  75| 150|  50|  75| 150|CLEAR BODY  |CLEAR BODY  |
380|LATIAS    |DRAGON/PSYCHIC   |  80|  80|  90| 110| 110| 130|LEVITATE    |LEVITATE    |
381|LATIOS    |DRAGON/PSYCHIC   |  80|  90|  80| 110| 130| 110|LEVITATE    |LEVITATE    |
382|KYOGRE    |WATER            | 100| 100|  90|  90| 150| 140|DRIZZLE     |DRIZZLE     |
383|GROUDON   |GROUND           | 100| 150| 140|  90| 100|  90|DROUGHT     |DROUGHT     |ENERGY ROOT (common)
384|RAYQUAZA  |DRAGON/FLYING    | 105| 150|  90|  95| 150|  90|AIR LOCK    |AIR LOCK    |BIG PEARL (common), TM50 (rare)
385|JIRACHI   |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|SERENE GRACE|SERENE GRACE|BURN HEAL (common), TM23 (rare)
386|DEOXYS    |PSYCHIC          |  50| 150|  50| 150| 150|  50|PRESSURE    |PRESSURE    |

--Removing Trade Evolutions--

--Condensed Level Evolutions--

--Custom Starters--
Set starter 1 to ABRA
Set starter 2 to TORCHIC
Set starter 3 to BELLSPROUT

Move Data: Unchanged.

Pokemon Movesets: Unchanged.

--Trainers Pokemon--
#1 (HIKER SAWYER)@310058 - BELLSPROUT Lv21
#2 (TEAM AQUA GRUNT)@310080 - SILCOON Lv32
#3 (TEAM AQUA GRUNT)@3100A8 - SWABLU Lv31, DELCATTY Lv31
#4 (TEAM AQUA GRUNT)@3100D0 - CORPHISH Lv32
#5 (TEAM AQUA GRUNT)@3100F8 - MEOWTH Lv32
#6 (TEAM AQUA GRUNT)@310120 - SEEDOT Lv36
#7 (TEAM AQUA GRUNT)@310148 - SMOOCHUM Lv36
#8 (TEAM AQUA GRUNT)@310170 - VENONAT Lv36
#9 ([PK][MN] BREEDER GABRIELLE)@310198 - GEODUDE Lv26, GEODUDE Lv26, LARVITAR Lv26, GEODUDE Lv26, LARVITAR Lv26, LARVITAR Lv26
#10 (TEAM AQUA GRUNT)@3101C0 - SEEDOT Lv9
#11 (COOLTRAINER MARCEL)@3101E8 - SKARMORY Lv29, GOLBAT Lv29
#12 (BIRD KEEPER ALBERTO)@310210 - NOCTOWL Lv30, SWELLOW Lv30
#13 (COLLECTOR ED)@310238 - SUDOWOODO Lv30, LAIRON Lv30
#14 (TEAM AQUA GRUNT)@310260 - VULPIX Lv36
#15 (SWIMMER♂ DECLAN)@310288 - JUMPLUFF Lv34
#16 (TEAM AQUA GRUNT)@3102B0 - SWINUB Lv11
#17 (TEAM AQUA GRUNT)@3102D8 - BALTOY Lv27, WOOPER Lv27
#18 (TEAM AQUA GRUNT)@310300 - WOOPER Lv27, NUMEL Lv27
#19 (TEAM AQUA GRUNT)@310328 - LEDYBA Lv26, SHEDINJA Lv26, PINECO Lv26
#20 (TEAM AQUA GRUNT)@310350 - ODDISH Lv15
#21 (TEAM AQUA GRUNT)@310378 - BELLSPROUT Lv14, GRIMER Lv14
#22 (TEAM MAGMA GRUNT)@3103A0 - DODUO Lv32
#23 (TEAM AQUA GRUNT)@3103C8 - SURSKIT Lv32
#24 (TEAM AQUA GRUNT)@3103F0 - CARVANHA Lv32
#25 (TEAM AQUA GRUNT)@310418 - POOCHYENA Lv30, CARVANHA Lv30
#26 (TEAM AQUA GRUNT)@310440 - SEEL Lv28
#27 (TEAM AQUA GRUNT)@310468 - SURSKIT Lv32
#28 (TEAM AQUA GRUNT)@310490 - SHEDINJA Lv32
#29 (EXPERT FREDRICK)@3104B8 - BAGON Lv30, SHELGON Lv30
#30 (AQUA ADMIN MATT)@3104E0 - DRAGONAIR Lv34, DRAGONAIR Lv34
#31 (BLACK BELT ZANDER)@310508 - TAUROS Lv31
#32 (AQUA ADMIN SHELLY)@310530 - EEVEE Lv28, RATICATE Lv28
#33 (AQUA ADMIN SHELLY)@310558 - PORYGON2 Lv37, DODRIO Lv37
#34 (AQUA LEADER ARCHIE)@310580 - GLIGAR Lv41, NOCTOWL Lv41, AERODACTYL Lv43
#35 (HEX MANIAC LEAH)@3105A8 - PARAS Lv31
#36 (AROMA LADY DAISY)@3105D0 - LARVITAR Lv14, GRAVELER Lv14
#37 (AROMA LADY ROSE)@3105F8 - NOSEPASS Lv14, LARVITAR Lv14, MAGCARGO Lv14
#38 (COOLTRAINER FELIX)@310620 - SUDOWOODO Lv43, CRADILY Lv43
#39 (AROMA LADY VIOLET)@310648 - WIGGLYTUFF Lv26, SWELLOW Lv26
#40 (AROMA LADY ROSE)@310670 - GULPIN Lv26, TENTACOOL Lv26
#41 (AROMA LADY ROSE)@310698 - SHROOMISH Lv28, PARASECT Lv28, VILEPLUME Lv28
#42 (AROMA LADY ROSE)@3106C0 - BELDUM Lv31, ARON Lv31, MAWILE Lv31
#43 (AROMA LADY ROSE)@3106E8 - PILOSWINE Lv34, PUPITAR Lv34, GRAVELER Lv34
#44 (RUIN MANIAC DUSTY)@310710 - MURKROW Lv23
#45 (RUIN MANIAC CHIP)@310738 - LOMBRE Lv27, SHROOMISH Lv27, TROPIUS Lv27
#46 (RUIN MANIAC FOSTER)@310760 - GASTLY Lv25, ARIADOS Lv25
#47 (RUIN MANIAC DUSTY)@310788 - NINJASK Lv27
#48 (RUIN MANIAC DUSTY)@3107B0 - GIRAFARIG Lv30
#49 (RUIN MANIAC DUSTY)@3107D8 - ROSELIA Lv33
#50 (RUIN MANIAC DUSTY)@310800 - PRIMEAPE Lv36
#51 (INTERVIEWER GABBY & TY)@310828 - HOUNDOUR Lv17, POOCHYENA Lv17
#52 (INTERVIEWER GABBY & TY)@310850 - CHARMANDER Lv27, MAGCARGO Lv27
#53 (INTERVIEWER GABBY & TY)@310878 - GARDEVOIR Lv30, SPOINK Lv30
#54 (INTERVIEWER GABBY & TY)@3108A0 - TORKOAL Lv33, VULPIX Lv33
#55 (INTERVIEWER GABBY & TY)@3108C8 - BAYLEEF Lv36, LILEEP Lv36
#56 (INTERVIEWER GABBY & TY)@3108F0 - PARASECT Lv39, PARASECT Lv39
#57 (TUBER LOLA)@310918 - ZUBAT Lv12, ZUBAT Lv12
#58 (TUBER AUSTINA)@310940 - SWABLU Lv26
#59 (TUBER GWEN)@310968 - ZUBAT Lv26
#60 (TUBER LOLA)@310990 - PIKACHU Lv26, MAREEP Lv26
#61 (TUBER LOLA)@3109B8 - BARBOACH Lv29, SHELLDER Lv29
#62 (TUBER LOLA)@3109E0 - HOUNDOUR Lv32, CARVANHA Lv32
#63 (TUBER LOLA)@310A08 - SEALEO Lv35, SNEASEL Lv35
#64 (TUBER RICKY)@310A30 - NINCADA Lv13
#65 (TUBER SIMON)@310A58 - BELDUM Lv12, BELDUM Lv12
#66 (TUBER CHARLIE)@310A80 - MACHOP Lv26
#67 (TUBER RICKY)@310AA8 - HYPNO Lv27
#68 (TUBER RICKY)@310AD0 - CHANSEY Lv30
#69 (TUBER RICKY)@310AF8 - RAICHU Lv33
#70 (TUBER RICKY)@310B20 - KANGASKHAN Lv36
#71 (COOLTRAINER RANDALL)@310B48 - GOLBAT Lv26
#72 (COOLTRAINER PARKER)@310B70 - EKANS Lv26
#73 (COOLTRAINER GEORGE)@310B98 - GRIMER Lv26
#74 (COOLTRAINER BERKE)@310BC0 - WEEPINBELL Lv26
#75 (COOLTRAINER BRAXTON)@310BE8 - POLIWHIRL Lv28, SHELLDER Lv28, QWILFISH Lv28, SEADRA Lv28, OCTILLERY Lv28
#76 (COOLTRAINER VINCENT)@310C10 - YANMA Lv44, YANMA Lv44, PARASECT Lv44
#77 (COOLTRAINER LEROY)@310C38 - CAMERUPT Lv46, STEELIX Lv46
#78 (COOLTRAINER WILTON)@310C60 - PSYDUCK Lv17, PELIPPER Lv17, SEEL Lv17
#79 (COOLTRAINER EDGAR)@310C88 - RAICHU Lv43, RAICHU Lv43
