--Patching for National Dex at Start of Game--
Patch unsuccessful.

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
062 POLIWRATH  : WATER PULSE at level 1, BUBBLEBEAM at level 1, VITAL THROW at level 1, HYDRO PUMP at level 1, FOCUS PUNCH at level 35, HYDRO CANNON at level 51
063 ABRA       : PSYBEAM at level 1
064 KADABRA    : CONFUSION at level 1, UPROAR at level 1, LUSTER PURGE at level 1, COSMIC POWER at level 16, IMPRISON at level 18, MIST BALL at level 21, SKILL SWAP at level 23, EXTRASENSORY at level 25, BODY SLAM at level 30, PSYCHIC at level 33, LIGHT SCREEN at level 36, AEROBLAST at level 43
065 ALAKAZAM   : CONFUSION at level 1, POISON TAIL at level 1, PSYBEAM at level 1, SKILL SWAP at level 16, LUSTER PURGE at level 18, MIST BALL at level 21, CALM MIND at level 23, SLASH at level 25, BARRIER at level 30, PSYCHIC at level 33, HEAT WAVE at level 36, MEGAHORN at level 43
066 MACHOP     : REVENGE at level 1, JUMP KICK at level 1, BRICK BREAK at level 7, ICE PUNCH at level 13, RAZOR WIND at level 19, HYPER VOICE at level 22, SLUDGE BOMB at level 25, DYNAMICPUNCH at level 31, IRON TAIL at level 37, CROSS CHOP at level 40, SUPERPOWER at level 43, FOCUS PUNCH at level 49
067 MACHOKE    : KARATE CHOP at level 1, WEATHER BALL at level 1, HORN ATTACK at level 1, DIZZY PUNCH at level 7, SLASH at level 13, BRICK BREAK at level 19, EXTREMESPEED at level 22, SUBMISSION at level 25, DYNAMICPUNCH at level 33, SUPERPOWER at level 41, MEGA KICK at level 46, FOCUS PUNCH at level 51, HYPER BEAM at level 59
068 MACHAMP    : VICEGRIP at level 1, ROLLING KICK at level 1, JUMP KICK at level 1, THUNDERPUNCH at level 7, BRICK BREAK at level 13, SUBMISSION at level 19, TRI ATTACK at level 22, HI JUMP KICK at level 25, SKY UPPERCUT at level 33, SACRED FIRE at level 41, DYNAMICPUNCH at level 46, COUNTER at level 51, CROSS CHOP at level 59
069 BELLSPROUT : ACID at level 1, POISON TAIL at level 6, LOVELY KISS at level 11, RAZOR LEAF at level 15, SLUDGE at level 17, LEAF BLADE at level 19, PETAL DANCE at level 23, BRICK BREAK at level 30, FRENZY PLANT at level 37, HYPER BEAM at level 45
070 WEEPINBELL : SLEEP POWDER at level 1, POISON TAIL at level 1, POISON FANG at level 1, RAZOR LEAF at level 6, GIGA DRAIN at level 11, SLUDGE at level 15, LEAF BLADE at level 17, CRUNCH at level 19, SLUDGE BOMB at level 24, DYNAMICPUNCH at level 33, DOUBLE-EDGE at level 42, FRENZY PLANT at level 54
071 VICTREEBEL : NEEDLE ARM at level 1, DIZZY PUNCH at level 1, PETAL DANCE at level 1, SOLARBEAM at level 1
072 TENTACOOL  : POISON TAIL at level 1, WITHDRAW at level 6, POISON FANG at level 12, WATER PULSE at level 19, BUBBLEBEAM at level 25, CRABHAMMER at level 30, HYDRO PUMP at level 36, WATER SPOUT at level 43, HYDRO CANNON at level 49
073 TENTACRUEL : CONFUSION at level 1, POISON TAIL at level 1, POISON FANG at level 1, WITHDRAW at level 6, WATER PULSE at level 12, SLUDGE at level 19, OCTAZOOKA at level 25, ICE PUNCH at level 30, SLUDGE BOMB at level 38, HYDRO CANNON at level 47, WATER SPOUT at level 55
074 GEODUDE    : ROCK THROW at level 1, VICEGRIP at level 1, DIG at level 6, FISSURE at level 11, SANDSTORM at level 16, ANCIENTPOWER at level 21, AURORA BEAM at level 26, ROCK SLIDE at level 31, PSYCHIC at level 36, EGG BOMB at level 41, BONEMERANG at level 46
075 GRAVELER   : MUD-SLAP at level 1, ROLLOUT at level 1, ROCK THROW at level 1, ANCIENTPOWER at level 1, GRASSWHISTLE at level 6, DIG at level 11, NEEDLE ARM at level 16, MUD SPORT at level 21, HORN ATTACK at level 29, ROCK SLIDE at level 37, SLAM at level 45, BONEMERANG at level 53, VOLT TACKLE at level 62
076 GOLEM      : ROCK THROW at level 1, WEATHER BALL at level 1, ROCK TOMB at level 1, MUD SHOT at level 1, AIR CUTTER at level 6, ANCIENTPOWER at level 11, REVENGE at level 16, DIG at level 21, GIGA DRAIN at level 29, ROCK SLIDE at level 37, ROCK BLAST at level 45, BONEMERANG at level 53, EARTHQUAKE at level 62
077 PONYTA     : UPROAR at level 1, FLAME WHEEL at level 5, FIRE PUNCH at level 9, DRILL PECK at level 14, HYPER VOICE at level 19, FLAMETHROWER at level 25, IRON TAIL at level 31, FIRE BLAST at level 38, ERUPTION at level 45, BLAST BURN at level 53
078 RAPIDASH   : FLAME WHEEL at level 1, FIRE PUNCH at level 1, DRILL PECK at level 1, RAZOR WIND at level 1, EXTREMESPEED at level 5, BLAZE KICK at level 9, HEAT WAVE at level 14, BELLY DRUM at level 19, FIRE BLAST at level 25, OVERHEAT at level 31, WATER SPOUT at level 38, BLAST BURN at level 40, HYPER BEAM at level 50, ERUPTION at level 63
079 SLOWPOKE   : WATER PULSE at level 1, BUBBLEBEAM at level 1, ICE BEAM at level 1, CROSS CHOP at level 6, MEGA KICK at level 15, BLIZZARD at level 20, HYDRO PUMP at level 29, HYDRO CANNON at level 34, WATER SPOUT at level 43, FRENZY PLANT at level 48
080 SLOWBRO    : DIG at level 1, WATER PULSE at level 1, PSYWAVE at level 1, PSYBEAM at level 1, SLUDGE at level 6, BUBBLEBEAM at level 15, LUSTER PURGE at level 20, FACADE at level 29, HYDRO PUMP at level 34, PSYCHO BOOST at level 37, HYDRO CANNON at level 46, WATER SPOUT at level 54
081 MAGNEMITE  : THUNDERSHOCK at level 1, SHOCK WAVE at level 1, ANCIENTPOWER at level 6, SPARK at level 11, THUNDERPUNCH at level 16, THUNDERBOLT at level 21, SUPERSONIC at level 26, ZAP CANNON at level 32, IRON TAIL at level 38, THUNDER at level 44, VOLT TACKLE at level 50
082 MAGNETON   : THUNDERSHOCK at level 1, SPARK at level 1, STEEL WING at level 1, LEAF BLADE at level 1, THUNDERPUNCH at level 6, CRUNCH at level 11, THUNDERBOLT at level 16, IRON TAIL at level 21, ZAP CANNON at level 26, BONEMERANG at level 35, THUNDER at level 44, VOLT TACKLE at level 53, MEGA KICK at level 62
083 FARFETCH’D : GUST at level 1, UPROAR at level 6, VICEGRIP at level 11, AIR CUTTER at level 16, SMELLINGSALT at level 21, WING ATTACK at level 26, CRUSH CLAW at level 31, DRILL PECK at level 36, AEROBLAST at level 41, SKY ATTACK at level 46
084 DODUO      : AIR CUTTER at level 1, WING ATTACK at level 1, DIZZY PUNCH at level 9, HYPER FANG at level 13, GROWTH at level 21, DRILL PECK at level 25, MIRROR MOVE at level 33, AEROBLAST at level 37, SKY ATTACK at level 45
085 DODRIO     : CONSTRICT at level 1, PECK at level 1, WING ATTACK at level 1, PETAL DANCE at level 1, DIZZY PUNCH at level 9, TRI ATTACK at level 13, FEATHERDANCE at level 21, AEROBLAST at level 25, MEGA KICK at level 38, DOUBLE-EDGE at level 47, SKY ATTACK at level 60
086 SEEL       : DRAGONBREATH at level 1, WATER PULSE at level 9, BUBBLEBEAM at level 17, ICE BEAM at level 21, MEGAHORN at level 29, HYDRO PUMP at level 37, HYDRO CANNON at level 41, WATER SPOUT at level 49
087 DEWGONG    : WHIRLPOOL at level 1, ICY WIND at level 1, BUBBLEBEAM at level 1, SPARK at level 1, AURORA BEAM at level 9, FACADE at level 17, ICE PUNCH at level 21, ICE BEAM at level 29, BLIZZARD at level 34, MEGAHORN at level 42, HYDRO PUMP at level 51, HYDRO CANNON at level 64
088 GRIMER     : POISON TAIL at level 1, POISON FANG at level 1, WEATHER BALL at level 4, BUBBLEBEAM at level 8, SLUDGE at level 13, DRILL PECK at level 19, EXTRASENSORY at level 26, SLUDGE BOMB at level 34, HYPER VOICE at level 43, ICE BEAM at level 53
089 MUK        : POISON TAIL at level 1, POISON FANG at level 1, SLUDGE at level 1, POISON GAS at level 4, HORN ATTACK at level 8, PETAL DANCE at level 13, VITAL THROW at level 19, TRI ATTACK at level 26, SLUDGE BOMB at level 34, SKULL BASH at level 47, SUPERPOWER at level 61
090 SHELLDER   : UPROAR at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 9, DIZZY PUNCH at level 17, THRASH at level 25, CHARM at level 33, HYDRO PUMP at level 41, WATER SPOUT at level 49
091 CLOYSTER   : UPROAR at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 1, HYPER VOICE at level 1, ICE BEAM at level 33, HYDRO CANNON at level 41
092 GASTLY     : POISON FANG at level 1, WING ATTACK at level 1, SLUDGE at level 8, SHADOW BALL at level 13, HI JUMP KICK at level 16, SLUDGE BOMB at level 21, FLAMETHROWER at level 28, SPIT UP at level 33, HYPER BEAM at level 36
093 HAUNTER    : ASTONISH at level 1, POISON FANG at level 1, POISON TAIL at level 1, VICEGRIP at level 8, SHADOW PUNCH at level 13, SLUDGE at level 16, NIGHTMARE at level 21, SHADOW BALL at level 25, BODY SLAM at level 31, OUTRAGE at level 39, SLUDGE BOMB at level 48
094 GENGAR     : SMOG at level 1, POISON TAIL at level 1, POISON FANG at level 1, VICEGRIP at level 8, SHADOW BALL at level 13, SLUDGE BOMB at level 16, SPITE at level 21, NIGHT SHADE at level 25, MEGAHORN at level 31, SUPERPOWER at level 39, FOCUS ENERGY at level 48
095 ONIX       : BIND at level 1, ROCK THROW at level 1, MUD SHOT at level 9, ANCIENTPOWER at level 13, DIG at level 21, FOCUS ENERGY at level 25, ROCK SLIDE at level 33, BONEMERANG at level 37, SPIT UP at level 45, EARTHQUAKE at level 49, FRENZY PLANT at level 57
096 DROWZEE    : POISON TAIL at level 1, UPROAR at level 1, SECRET POWER at level 10, MIST BALL at level 18, LUSTER PURGE at level 25, BRICK BREAK at level 31, PSYCHIC at level 36, BONEMERANG at level 40, DOUBLE-EDGE at level 43, PSYCHO BOOST at level 45
097 HYPNO      : ROCK THROW at level 1, CONFUSION at level 1, VICEGRIP at level 1, HORN ATTACK at level 1, PSYBEAM at level 10, STOMP at level 18, LUSTER PURGE at level 25, MIST BALL at level 33, LIGHT SCREEN at level 40, VITAL THROW at level 49, AEROBLAST at level 55, PSYCHO BOOST at level 60
098 KRABBY     : WATER PULSE at level 1, BUBBLEBEAM at level 5, SLASH at level 12, THUNDERBOLT at level 16, EGG BOMB at level 23, GUILLOTINE at level 27, HYDRO PUMP at level 34, HYDRO CANNON at level 41, SWALLOW at level 45
099 KINGLER    : WATER GUN at level 1, BITE at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 5, DIZZY PUNCH at level 12, STEEL WING at level 16, SLEEP TALK at level 23, ROCK SLIDE at level 27, HYDRO PUMP at level 38, HYDRO CANNON at level 49, WATER SPOUT at level 57
100 VOLTORB    : SPARK at level 1, SLASH at level 1, JUMP KICK at level 8, THUNDERPUNCH at level 15, HYPER FANG at level 21, THUNDER WAVE at level 27, THUNDERBOLT at level 32, RECYCLE at level 37, DOUBLE-EDGE at level 42, THUNDER at level 46, VOLT TACKLE at level 49
101 ELECTRODE  : FLAME WHEEL at level 1, GIGA DRAIN at level 1, HORN ATTACK at level 1, SPARK at level 1, HEADBUTT at level 8, THUNDERPUNCH at level 15, RAZOR WIND at level 21, SUBSTITUTE at level 27, THUNDERBOLT at level 34, THUNDER at level 41, VOLT TACKLE at level 48, SUPER FANG at level 54, HYPER BEAM at level 59
102 EXEGGCUTE  : BULLET SEED at level 1, CONFUSION at level 1, NEEDLE ARM at level 1, PSYBEAM at level 7, PETAL DANCE at level 13, IMPRISON at level 19, LEAF BLADE at level 25, PSYCHIC at level 31, EGG BOMB at level 37, FRENZY PLANT at level 43
103 EXEGGUTOR  : RAZOR LEAF at level 1, SMELLINGSALT at level 1, NEEDLE ARM at level 1, ROCK SLIDE at level 19, FRENZY PLANT at level 31
104 CUBONE     : POISON TAIL at level 1, METAL CLAW at level 5, MUD SHOT at level 9, DIG at level 13, DIZZY PUNCH at level 17, RAZOR WIND at level 21, HYPER FANG at level 25, HYPER VOICE at level 29, BONEMERANG at level 33, METEOR MASH at level 37, EARTHQUAKE at level 41, SPIT UP at level 45
105 MAROWAK    : WEATHER BALL at level 1, MUD SHOT at level 1, MUD SPORT at level 1, DIG at level 1, GIGA DRAIN at level 5, STOMP at level 9, BONE CLUB at level 13, MIST at level 17, BLOCK at level 21, HEADBUTT at level 25, SAND-ATTACK at level 32, CRUSH CLAW at level 39, EARTHQUAKE at level 46, ZAP CANNON at level 53, BONEMERANG at level 61
106 HITMONLEE  : AIR CUTTER at level 1, VITAL THROW at level 1, DIZZY PUNCH at level 6, FACADE at level 11, LOW KICK at level 16, BRICK BREAK at level 20, ROCK SLIDE at level 21, REVERSAL at level 26, HI JUMP KICK at level 31, SKY UPPERCUT at level 36, DYNAMICPUNCH at level 41, SUPERPOWER at level 46, FOCUS PUNCH at level 51
107 HITMONCHAN : KARATE CHOP at level 1, REVENGE at level 1, SWAGGER at level 7, HORN ATTACK at level 13, JUMP KICK at level 20, BRICK BREAK at level 26, HI JUMP KICK at level 26, BODY SLAM at level 26, DYNAMICPUNCH at level 32, FOCUS PUNCH at level 38, HYPER BEAM at level 44, SELFDESTRUCT at level 50
108 LICKITUNG  : UPROAR at level 1, MUD SHOT at level 7, HORN ATTACK at level 12, SLASH at level 18, TEETER DANCE at level 23, FACADE at level 29, SECRET POWER at level 34, HYPER FANG at level 40, EGG BOMB at level 45, HYPER BEAM at level 51
109 KOFFING    : ACID at level 1, POISON FANG at level 1, POISON TAIL at level 9, SLUDGE at level 17, SUBMISSION at level 21, SLUDGE BOMB at level 25, HYPER VOICE at level 33, ZAP CANNON at level 41, GLARE at level 45, SKULL BASH at level 49
110 WEEZING    : POISON STING at level 1, POISON TAIL at level 1, CONFUSION at level 1, POISON FANG at level 1, PSYBEAM at level 9, BUBBLEBEAM at level 17, SLUDGE at level 21, ACID ARMOR at level 25, HYPER FANG at level 33, BLAZE KICK at level 44, SLUDGE BOMB at level 51, THRASH at level 58
111 RHYHORN    : SAND TOMB at level 1, ROCK THROW at level 1, MUD SHOT at level 10, DIG at level 15, SMELLINGSALT at level 24, GIGA DRAIN at level 29, ANCIENTPOWER at level 38, ROCK SLIDE at level 43, BONEMERANG at level 52, EARTHQUAKE at level 57
112 RHYDON     : ROCK THROW at level 1, MUD SHOT at level 1, DIG at level 1, ANCIENTPOWER at level 1, STEEL WING at level 10, SIGNAL BEAM at level 15, ROCK SLIDE at level 24, BODY SLAM at level 29, ICE BEAM at level 38, EARTHQUAKE at level 46, BONEMERANG at level 58, FIRE BLAST at level 66
113 CHANSEY    : SCRATCH at level 1, FAKE OUT at level 1, SMELLINGSALT at level 5, DIG at level 9, STEEL WING at level 13, HEADBUTT at level 17, DIZZY PUNCH at level 23, HYPER FANG at level 29, BODY SLAM at level 35, SPIT UP at level 41, MEGA KICK at level 49, HYPER BEAM at level 57
114 TANGELA    : RAZOR LEAF at level 1, NEEDLE ARM at level 1, GIGA DRAIN at level 4, SUBSTITUTE at level 10, ANCIENTPOWER at level 13, SLUDGE at level 19, PETAL DANCE at level 22, LEAF BLADE at level 28, SOLARBEAM at level 31, PSYCHO BOOST at level 37, HYPER BEAM at level 40, FRENZY PLANT at level 46
115 KANGASKHAN : UPROAR at level 1, SILVER WIND at level 1, HEADBUTT at level 7, FACADE at level 13, HORN DRILL at level 19, THRASH at level 25, HYPER VOICE at level 31, HEAT WAVE at level 37, SACRED FIRE at level 43, HYPER BEAM at level 49
116 HORSEA     : BUBBLEBEAM at level 1, SMOKESCREEN at level 8, CRABHAMMER at level 15, BONEMERANG at level 22, HYDRO PUMP at level 29, HYDRO CANNON at level 36, SEISMIC TOSS at level 43, WATER SPOUT at level 50
117 SEADRA     : WRAP at level 1, RAZOR LEAF at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 1, HORN ATTACK at level 8, SLUDGE at level 15, HEADBUTT at level 22, HYDRO PUMP at level 29, RAIN DANCE at level 40, HYDRO CANNON at level 51, WATER SPOUT at level 62
118 GOLDEEN    : WHIRLPOOL at level 1, WATER PULSE at level 1, SPARK at level 1, BUBBLEBEAM at level 10, TRI ATTACK at level 15, BODY SLAM at level 24, HYDRO PUMP at level 29, WATER SPOUT at level 38, WITHDRAW at level 43, HYDRO CANNON at level 52
119 SEAKING    : WATER GUN at level 1, UPROAR at level 1, WATER PULSE at level 1, OCTAZOOKA at level 1, BUBBLEBEAM at level 10, JUMP KICK at level 15, CRABHAMMER at level 24, HYDRO PUMP at level 29, WATER SPOUT at level 41, RAIN DANCE at level 49, HYDRO CANNON at level 61
120 STARYU     : RAIN DANCE at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 6, HEADBUTT at level 10, SLASH at level 15, ICE PUNCH at level 19, MUDDY WATER at level 24, AEROBLAST at level 28, VOLT TACKLE at level 33, HYDRO PUMP at level 37, WATER SPOUT at level 42, HYDRO CANNON at level 46
121 STARMIE    : BITE at level 1, WATER PULSE at level 1, LUSTER PURGE at level 1, TRI ATTACK at level 1, WATER SPOUT at level 33
122 MR. MIME   : COVET at level 1, CONFUSION at level 5, GIGA DRAIN at level 9, PSYBEAM at level 13, STOMP at level 17, MIST BALL at level 21, LUSTER PURGE at level 21, EXTRASENSORY at level 25, MORNING SUN at level 29, REFLECT at level 33, TRICK at level 37, PSYCHIC at level 41, DOUBLE-EDGE at level 45, PSYCHO BOOST at level 49, AGILITY at level 53
123 SCYTHER    : KARATE CHOP at level 1, AIR CUTTER at level 1, SILVER WIND at level 6, BUBBLEBEAM at level 11, SIGNAL BEAM at level 16, DRILL PECK at level 21, EXTREMESPEED at level 26, AEROBLAST at level 31, DYNAMICPUNCH at level 36, MEGAHORN at level 41, HYPER BEAM at level 46
124 JYNX       : KARATE CHOP at level 1, CONFUSION at level 1, WEATHER BALL at level 1, PSYBEAM at level 1, AURORA BEAM at level 9, MIST BALL at level 13, LUSTER PURGE at level 21, JUMP KICK at level 25, WHIRLWIND at level 35, ICE PUNCH at level 41, EXTRASENSORY at level 51, PSYCHIC at level 57, PSYCHO BOOST at level 67
125 ELECTABUZZ : POWDER SNOW at level 1, SPARK at level 1, DIZZY PUNCH at level 1, TRI ATTACK at level 9, THUNDERBOLT at level 17, EGG BOMB at level 25, THUNDER at level 36, VOLT TACKLE at level 47, BLAST BURN at level 58
126 MAGMAR     : FALSE SWIPE at level 1, FLAME WHEEL at level 1, ANCIENTPOWER at level 1, PSYBEAM at level 1, FIRE PUNCH at level 7, BLAZE KICK at level 13, FLAMETHROWER at level 19, SACRED FIRE at level 25, HEAT WAVE at level 33, SPIT UP at level 41, FIRE BLAST at level 49, OVERHEAT at level 57
127 PINSIR     : LEECH LIFE at level 1, FURY ATTACK at level 1, MILK DRINK at level 7, SILVER WIND at level 13, SIGNAL BEAM at level 19, EXTREMESPEED at level 25, HI JUMP KICK at level 31, BODY SLAM at level 37, MEGAHORN at level 43, HYPER BEAM at level 49
128 TAUROS     : UPROAR at level 1, VICEGRIP at level 4, LUSTER PURGE at level 8, SLASH at level 13, DIZZY PUNCH at level 19, FACADE at level 26, EXTREMESPEED at level 34, SPIT UP at level 43, SKULL BASH at level 53
129 MAGIKARP   : SMELLINGSALT at level 1, BUBBLEBEAM at level 15, HYDRO CANNON at level 30
130 GYARADOS   : WATER PULSE at level 1, WING ATTACK at level 20, BUBBLEBEAM at level 25, OCTAZOOKA at level 30, MUDDY WATER at level 35, SACRED FIRE at level 40, HYDRO PUMP at level 45, HYDRO CANNON at level 50, WATER SPOUT at level 55
131 LAPRAS     : CLAMP at level 1, ICY WIND at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 7, WATER SPORT at level 13, AURORA BEAM at level 19, ICE PUNCH at level 25, BLAZE KICK at level 31, ICE BEAM at level 37, HYDRO PUMP at level 43, WATER SPOUT at level 49, HYDRO CANNON at level 55
132 DITTO      : HYPER VOICE at level 1
133 EEVEE      : WEATHER BALL at level 1, KARATE CHOP at level 1, VICEGRIP at level 1, SMELLINGSALT at level 8, HEADBUTT at level 16, CRUSH CLAW at level 23, OUTRAGE at level 30, THRASH at level 36, SPIT UP at level 42
134 VAPOREON   : NEEDLE ARM at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 1, SECRET POWER at level 8, THUNDERPUNCH at level 16, DRAGON CLAW at level 23, HYDRO PUMP at level 30, BLIZZARD at level 36, WATER SPOUT at level 42, WITHDRAW at level 47, HYDRO CANNON at level 52
135 JOLTEON    : POISON FANG at level 1, SPARK at level 1, SECRET POWER at level 1, THUNDERPUNCH at level 8, STOCKPILE at level 16, CRUNCH at level 23, THUNDERBOLT at level 30, ZAP CANNON at level 36, EGG BOMB at level 42, THUNDER at level 47, VOLT TACKLE at level 52
136 FLAREON    : ICY WIND at level 1, FLAME WHEEL at level 1, HEADBUTT at level 1, BRICK BREAK at level 8, FIRE PUNCH at level 16, HYPER VOICE at level 23, PERISH SONG at level 30, FLAMETHROWER at level 36, HEAT WAVE at level 42, FIRE BLAST at level 47, ERUPTION at level 52
137 PORYGON    : BARRAGE at level 1, VICEGRIP at level 1, HEADBUTT at level 1, CRUSH CLAW at level 9, ROCK SLIDE at level 12, RAZOR WIND at level 20, REFRESH at level 24, SPLASH at level 32, TRI ATTACK at level 36, PAIN SPLIT at level 44, AEROBLAST at level 48
138 OMANYTE    : ROCK THROW at level 1, VICEGRIP at level 1, ANCIENTPOWER at level 13, WATER PULSE at level 19, BUBBLEBEAM at level 25, PETAL DANCE at level 31, JUMP KICK at level 37, ROCK SLIDE at level 43, THUNDERPUNCH at level 49, EGG BOMB at level 55
139 OMASTAR    : ROLLOUT at level 1, ROCK TOMB at level 1, ROCK THROW at level 1, WEATHER BALL at level 13, WATER PULSE at level 19, ANCIENTPOWER at level 25, OCTAZOOKA at level 31, ROCK SLIDE at level 37, ROCK BLAST at level 40, THRASH at level 46, METEOR MASH at level 55, HYDRO PUMP at level 65
140 KABUTO     : ROLLOUT at level 1, ROCK THROW at level 1, ANCIENTPOWER at level 13, WATER PULSE at level 19, ROCK SLIDE at level 25, THRASH at level 31, MUDDY WATER at level 37, HYDRO PUMP at level 43, WATER SPOUT at level 49, HYDRO CANNON at level 55
141 KABUTOPS   : WATER GUN at level 1, ROCK THROW at level 1, ANCIENTPOWER at level 1, BUBBLEBEAM at level 13, SLASH at level 19, ROCK SLIDE at level 25, SPIT UP at level 31, SANDSTORM at level 37, THUNDER at level 40, PSYCHO BOOST at level 46, HYDRO CANNON at level 55, WATER SPOUT at level 65
142 AERODACTYL : ROCK THROW at level 1, ANCIENTPOWER at level 8, NEEDLE ARM at level 15, BUBBLEBEAM at level 22, MIST BALL at level 29, ROCK SLIDE at level 36, AEROBLAST at level 43, SKY ATTACK at level 50
143 SNORLAX    : VICEGRIP at level 1, HORN ATTACK at level 6, AURORA BEAM at level 10, FACADE at level 15, BODY SLAM at level 19, THRASH at level 24, THUNDERBOLT at level 28, EARTHQUAKE at level 28, BATON PASS at level 33, FIRE BLAST at level 37, PSYCH UP at level 42, MEGA KICK at level 46, DEFENSE CURL at level 51
144 ARTICUNO   : ICE BALL at level 1, QUICK ATTACK at level 1, WING ATTACK at level 13, AURORA BEAM at level 25, ICE PUNCH at level 37, RAZOR WIND at level 49, ICE BEAM at level 61, BLIZZARD at level 73, SKY ATTACK at level 85
145 ZAPDOS     : UPROAR at level 1, AIR CUTTER at level 1, MIRROR MOVE at level 13, SPARK at level 25, THUNDERBOLT at level 37, AEROBLAST at level 49, ZAP CANNON at level 61, MEGA KICK at level 73, SKY ATTACK at level 85
146 MOLTRES    : WING ATTACK at level 1, FIRE PUNCH at level 1, EXTREMESPEED at level 13, DRILL PECK at level 25, BLAZE KICK at level 37, HEAT WAVE at level 49, SKY ATTACK at level 61, OVERHEAT at level 73, BLAST BURN at level 85
147 DRATINI    : TWISTER at level 1, CONFUSION at level 1, SCARY FACE at level 8, DRAGONBREATH at level 15, CRUSH CLAW at level 22, DRAGON CLAW at level 29, OUTRAGE at level 36, SPIT UP at level 43, FIRE BLAST at level 50, SELFDESTRUCT at level 57
148 DRAGONAIR  : KARATE CHOP at level 1, NEEDLE ARM at level 1, DRAGONBREATH at level 1, DRAGON CLAW at level 1, EXTREMESPEED at level 8, RAZOR WIND at level 15, TRI ATTACK at level 22, OUTRAGE at level 29, THRASH at level 38, AEROBLAST at level 47, OVERHEAT at level 56, HYPER BEAM at level 65
149 DRAGONITE  : TWISTER at level 1, DRAGONBREATH at level 1, HORN ATTACK at level 1, SLASH at level 1, CRUSH CLAW at level 8, DRILL PECK at level 15, RECYCLE at level 22, DRAGON CLAW at level 29, OUTRAGE at level 38, SKULL BASH at level 47, CHARGE at level 55, AEROBLAST at level 61, SKY ATTACK at level 75
150 MEWTWO     : CONFUSION at level 1, PSYBEAM at level 1, HORN ATTACK at level 11, LUSTER PURGE at level 22, CRUSH CLAW at level 33, FUTURE SIGHT at level 44, BODY SLAM at level 55, THRASH at level 66, PSYCHIC at level 77, MEGA KICK at level 88, PSYCHO BOOST at level 99
151 MEW        : PSYBEAM at level 1, HEADBUTT at level 10, LUSTER PURGE at level 20, MIST BALL at level 30, SPIT UP at level 40, DREAM EATER at level 50
152 CHIKORITA  : VINE WHIP at level 1, RAZOR LEAF at level 1, GIGA DRAIN at level 8, SMELLINGSALT at level 12, NEEDLE ARM at level 15, LEAF BLADE at level 22, PETAL DANCE at level 29, SPIT UP at level 36, SOLARBEAM at level 43, FRENZY PLANT at level 50
153 BAYLEEF    : WEATHER BALL at level 1, RAZOR LEAF at level 1, GIGA DRAIN at level 1, NEEDLE ARM at level 1, PETAL DANCE at level 8, LEAF BLADE at level 12, DRILL PECK at level 15, THRASH at level 23, OUTRAGE at level 31, SOLARBEAM at level 39, FIRE BLAST at level 47, FRENZY PLANT at level 55
154 MEGANIUM   : SNORE at level 1, NEEDLE ARM at level 1, TAIL WHIP at level 1, GIGA DRAIN at level 1, SPORE at level 8, PETAL DANCE at level 12, LEAF BLADE at level 15, CRUSH CLAW at level 23, HYPER VOICE at level 31, GRASSWHISTLE at level 41, SOLARBEAM at level 51, FRENZY PLANT at level 61
155 CYNDAQUIL  : UPROAR at level 1, VICEGRIP at level 1, NEEDLE ARM at level 6, FLAME WHEEL at level 12, BLAZE KICK at level 19, SACRED FIRE at level 27, WILL-O-WISP at level 36, FIRE BLAST at level 46
156 QUILAVA    : DRAGONBREATH at level 1, FLAME WHEEL at level 1, GIGA DRAIN at level 1, DIZZY PUNCH at level 6, ROCK SLIDE at level 12, FIRE PUNCH at level 21, FLAMETHROWER at level 31, OVERHEAT at level 42, BLAST BURN at level 54
157 TYPHLOSION : SMELLINGSALT at level 1, FLAME WHEEL at level 1, DRAGON CLAW at level 1, BLAZE KICK at level 1, OUTRAGE at level 6, SACRED FIRE at level 12, SPIT UP at level 21, OVERHEAT at level 31, ERUPTION at level 45, BLAST BURN at level 60
158 TOTODILE   : SCRATCH at level 1, KARATE CHOP at level 1, WATER PULSE at level 7, STOMP at level 13, PSYBEAM at level 20, BUBBLEBEAM at level 27, HEADBUTT at level 35, HYDRO CANNON at level 43, WATER SPOUT at level 52
159 CROCONAW   : WATER PULSE at level 1, BUBBLEBEAM at level 1, HEADBUTT at level 1, ROCK SLIDE at level 7, SHADOW BALL at level 13, PSYCHIC at level 21, SPIT UP at level 28, HYDRO PUMP at level 37, WATER SPOUT at level 45, HYDRO CANNON at level 55
160 FERALIGATR : WATER PULSE at level 1, BITE at level 1, BUBBLEBEAM at level 1, AURORA BEAM at level 1, EXTREMESPEED at level 7, HYDRO PUMP at level 13, PSYCHO BOOST at level 21, HYPER BEAM at level 28, BLAST BURN at level 38, WATER SPOUT at level 47, HYDRO CANNON at level 58
