--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
233|PORYGON2  |NORMAL           |  85|  80|  90|  60| 105|  95|TRACE       |-------     |BRIGHTPOWDER (common)
234|STANTLER  |NORMAL           |  73|  95|  62|  85|  85|  65|INTIMIDATE  |-------     |
235|SMEARGLE  |NORMAL           |  55|  20|  35|  75|  20|  45|OWN TEMPO   |-------     |TM13 (common), MAGNET (rare)
236|TYROGUE   |FIGHTING         |  35|  35|  35|  35|  35|  35|GUTS        |-------     |POTION (common), TM31 (rare)
237|HITMONTOP |FIGHTING         |  50|  95|  95|  70|  35| 110|INTIMIDATE  |-------     |
238|SMOOCHUM  |ICE/PSYCHIC      |  45|  30|  15|  65|  85|  65|OBLIVIOUS   |-------     |UP-GRADE (100%)
239|ELEKID    |ELECTRIC         |  45|  63|  37|  95|  65|  55|STATIC      |-------     |TM12 (rare)
240|MAGBY     |FIRE             |  45|  75|  37|  83|  70|  55|FLAME BODY  |-------     |FULL RESTORE (100%)
241|MILTANK   |NORMAL           |  95|  80| 105| 100|  40|  70|THICK FAT   |-------     |HP UP (100%)
242|BLISSEY   |NORMAL           | 255|  10|  10|  55|  75| 135|NATURAL CURE|SERENE GRACE|
243|RAIKOU    |ELECTRIC         |  90|  85|  75| 115| 115| 100|PRESSURE    |-------     |
244|ENTEI     |FIRE             | 115| 115|  85| 100|  90|  75|PRESSURE    |-------     |
245|SUICUNE   |WATER            | 100|  75| 115|  85|  90| 115|PRESSURE    |-------     |
246|LARVITAR  |ROCK/GROUND      |  50|  64|  50|  41|  45|  50|GUTS        |-------     |
247|PUPITAR   |ROCK/GROUND      |  70|  84|  70|  51|  65|  70|SHED SKIN   |-------     |
248|TYRANITAR |ROCK/DARK        | 100| 134| 110|  61|  95| 100|SAND STREAM |-------     |RED SHARD (100%)
249|LUGIA     |PSYCHIC/FLYING   | 106|  90| 130| 110|  90| 154|PRESSURE    |-------     |EVERSTONE (common)
250|HO-OH     |FIRE/FLYING      | 106| 130|  90|  90| 110| 154|PRESSURE    |-------     |RAWST BERRY (100%)
251|CELEBI    |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|NATURAL CURE|-------     |PROTEIN (100%)
252|TREECKO   |GRASS            |  40|  45|  35|  70|  65|  55|OVERGROW    |-------     |
253|GROVYLE   |GRASS            |  50|  65|  45|  95|  85|  65|OVERGROW    |-------     |
254|SCEPTILE  |GRASS            |  70|  85|  65| 120| 105|  85|OVERGROW    |-------     |PEARL (rare)
255|TORCHIC   |FIRE             |  45|  60|  40|  45|  70|  50|BLAZE       |-------     |CHESTO BERRY (common), BIG PEARL (rare)
256|COMBUSKEN |FIRE/FIGHTING    |  60|  85|  60|  55|  85|  60|BLAZE       |-------     |
257|BLAZIKEN  |FIRE/FIGHTING    |  80| 120|  70|  80| 110|  70|BLAZE       |-------     |
258|MUDKIP    |WATER            |  50|  70|  50|  40|  50|  50|TORRENT     |-------     |TM36 (rare)
259|MARSHTOMP |WATER/GROUND     |  70|  85|  70|  50|  60|  70|TORRENT     |-------     |
260|SWAMPERT  |WATER/GROUND     | 100| 110|  90|  60|  85|  90|TORRENT     |-------     |
261|POOCHYENA |DARK             |  35|  55|  35|  35|  30|  30|RUN AWAY    |-------     |
262|MIGHTYENA |DARK             |  70|  90|  70|  70|  60|  60|INTIMIDATE  |-------     |
263|ZIGZAGOON |NORMAL           |  38|  30|  41|  60|  30|  41|PICKUP      |-------     |LAX INCENSE (common)
264|LINOONE   |NORMAL           |  78|  70|  61| 100|  50|  61|PICKUP      |-------     |TM31 (rare)
265|WURMPLE   |BUG              |  45|  45|  35|  20|  20|  30|SHIELD DUST |-------     |ICE HEAL (common)
266|SILCOON   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |-------     |MAX REPEL (common), BLACKGLASSES (rare)
267|BEAUTIFLY |BUG/FLYING       |  60|  70|  50|  65|  90|  50|SWARM       |-------     |
268|CASCOON   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |-------     |
269|DUSTOX    |BUG/POISON       |  60|  50|  70|  65|  50|  90|SHIELD DUST |-------     |
270|LOTAD     |WATER/GRASS      |  40|  30|  30|  30|  40|  50|SWIFT SWIM  |RAIN DISH   |
271|LOMBRE    |WATER/GRASS      |  60|  50|  50|  50|  60|  70|SWIFT SWIM  |RAIN DISH   |
272|LUDICOLO  |WATER/GRASS      |  80|  70|  70|  70|  90| 100|SWIFT SWIM  |RAIN DISH   |TM45 (100%)
273|SEEDOT    |GRASS            |  40|  40|  50|  30|  30|  30|CHLOROPHYLL |EARLY BIRD  |
274|NUZLEAF   |GRASS/DARK       |  70|  70|  40|  60|  60|  40|CHLOROPHYLL |EARLY BIRD  |HEART SCALE (common), LAVA COOKIE (rare)
275|SHIFTRY   |GRASS/DARK       |  90| 100|  60|  80|  90|  60|CHLOROPHYLL |EARLY BIRD  |NEVERMELTICE (common), BRIGHTPOWDER (rare)
276|TAILLOW   |NORMAL/FLYING    |  40|  55|  30|  85|  30|  30|GUTS        |-------     |TM16 (rare)
277|SWELLOW   |NORMAL/FLYING    |  60|  85|  60| 125|  50|  50|GUTS        |-------     |
278|WINGULL   |WATER/FLYING     |  40|  30|  30|  85|  55|  30|KEEN EYE    |-------     |TM21 (common)
279|PELIPPER  |WATER/FLYING     |  60|  50| 100|  65|  85|  70|KEEN EYE    |-------     |
280|RALTS     |PSYCHIC          |  28|  25|  25|  40|  45|  35|SYNCHRONIZE |TRACE       |TM21 (common)
281|KIRLIA    |PSYCHIC          |  38|  35|  35|  50|  65|  55|SYNCHRONIZE |TRACE       |
282|GARDEVOIR |PSYCHIC          |  68|  65|  65|  80| 125| 115|SYNCHRONIZE |TRACE       |
283|SURSKIT   |BUG/WATER        |  40|  30|  32|  65|  50|  52|SWIFT SWIM  |-------     |TM14 (common), DRAGON FANG (rare)
284|MASQUERAIN|BUG/FLYING       |  70|  60|  62|  60|  80|  82|INTIMIDATE  |-------     |
285|SHROOMISH |GRASS            |  60|  40|  60|  35|  40|  60|EFFECT SPORE|-------     |X SPEED (common), SEA INCENSE (rare)
286|BRELOOM   |GRASS/FIGHTING   |  60| 130|  80|  70|  60|  60|EFFECT SPORE|-------     |
287|SLAKOTH   |NORMAL           |  60|  60|  60|  30|  35|  35|TRUANT      |-------     |TM47 (common)
288|VIGOROTH  |NORMAL           |  80|  80|  80|  90|  55|  55|VITAL SPIRIT|-------     |
289|SLAKING   |NORMAL           | 150| 160| 100| 100|  95|  65|TRUANT      |-------     |POKé BALL (rare)
290|NINCADA   |BUG/GROUND       |  31|  45|  90|  40|  30|  30|COMPOUNDEYES|-------     |GREEN SHARD (common), MASTER BALL (rare)
291|NINJASK   |BUG/FLYING       |  61|  90|  45| 160|  50|  50|SPEED BOOST |-------     |TINYMUSHROOM (common), TM48 (rare)
292|SHEDINJA  |BUG/GHOST        |   1|  90|  45|  40|  30|  30|WONDER GUARD|-------     |
293|WHISMUR   |NORMAL           |  64|  51|  23|  28|  51|  23|SOUNDPROOF  |-------     |
294|LOUDRED   |NORMAL           |  84|  71|  43|  48|  71|  43|SOUNDPROOF  |-------     |
295|EXPLOUD   |NORMAL           | 104|  91|  63|  68|  91|  63|SOUNDPROOF  |-------     |AMULET COIN (rare)
296|MAKUHITA  |FIGHTING         |  72|  60|  30|  25|  20|  30|THICK FAT   |GUTS        |
297|HARIYAMA  |FIGHTING         | 144| 120|  60|  50|  40|  60|THICK FAT   |GUTS        |ENERGYPOWDER (common)
298|AZURILL   |NORMAL           |  50|  20|  40|  20|  20|  40|THICK FAT   |HUGE POWER  |
299|NOSEPASS  |ROCK             |  30|  45| 135|  30|  45|  90|STURDY      |MAGNET PULL |DRAGON SCALE (common)
300|SKITTY    |NORMAL           |  50|  45|  45|  50|  35|  35|CUTE CHARM  |-------     |
301|DELCATTY  |NORMAL           |  70|  65|  65|  70|  55|  55|CUTE CHARM  |-------     |PERSIM BERRY (common)
302|SABLEYE   |DARK/GHOST       |  50|  75|  75|  50|  65|  65|KEEN EYE    |-------     |
303|MAWILE    |STEEL            |  50|  85|  85|  50|  55|  55|HYPER CUTTER|INTIMIDATE  |
304|ARON      |STEEL/ROCK       |  50|  70| 100|  30|  40|  40|STURDY      |ROCK HEAD   |
305|LAIRON    |STEEL/ROCK       |  60|  90| 140|  40|  50|  50|STURDY      |ROCK HEAD   |TM08 (common), TM47 (rare)
306|AGGRON    |STEEL/ROCK       |  70| 110| 180|  50|  60|  60|STURDY      |ROCK HEAD   |
307|MEDITITE  |FIGHTING/PSYCHIC |  30|  40|  55|  60|  40|  55|PURE POWER  |-------     |CHARCOAL (rare)
308|MEDICHAM  |FIGHTING/PSYCHIC |  60|  60|  75|  80|  60|  75|PURE POWER  |-------     |GREAT BALL (rare)
309|ELECTRIKE |ELECTRIC         |  40|  45|  40|  65|  65|  40|STATIC      |LIGHTNINGROD|
310|MANECTRIC |ELECTRIC         |  70|  75|  60| 105| 105|  60|STATIC      |LIGHTNINGROD|SHELL BELL (100%)
311|PLUSLE    |ELECTRIC         |  60|  50|  40|  95|  85|  75|PLUS        |-------     |
312|MINUN     |ELECTRIC         |  60|  40|  50|  95|  75|  85|MINUS       |-------     |MENTAL HERB (common)
313|VOLBEAT   |BUG              |  65|  73|  55|  85|  47|  75|ILLUMINATE  |SWARM       |TM11 (rare)
314|ILLUMISE  |BUG              |  65|  47|  55|  85|  73|  75|OBLIVIOUS   |-------     |
315|ROSELIA   |GRASS/POISON     |  50|  60|  45|  65| 100|  80|NATURAL CURE|POISON POINT|TM48 (rare)
316|GULPIN    |POISON           |  70|  43|  53|  40|  43|  53|LIQUID OOZE |STICKY HOLD |
317|SWALOT    |POISON           | 100|  73|  83|  55|  73|  83|LIQUID OOZE |STICKY HOLD |MASTER BALL (100%)
318|CARVANHA  |WATER/DARK       |  45|  90|  20|  65|  65|  20|ROUGH SKIN  |-------     |SACRED ASH (rare)
319|SHARPEDO  |WATER/DARK       |  70| 120|  40|  95|  95|  40|ROUGH SKIN  |-------     |
320|WAILMER   |WATER            | 130|  70|  35|  60|  70|  35|WATER VEIL  |OBLIVIOUS   |DIRE HIT (common)
321|WAILORD   |WATER            | 170|  90|  45|  60|  90|  45|WATER VEIL  |OBLIVIOUS   |
322|NUMEL     |FIRE/GROUND      |  60|  60|  40|  35|  65|  45|OBLIVIOUS   |-------     |SCOPE LENS (100%)
323|CAMERUPT  |FIRE/GROUND      |  70| 100|  70|  40| 105|  75|MAGMA ARMOR |-------     |TINYMUSHROOM (100%)
324|TORKOAL   |FIRE             |  70|  85| 140|  20|  85|  70|WHITE SMOKE |-------     |
325|SPOINK    |PSYCHIC          |  60|  25|  35|  60|  70|  80|THICK FAT   |OWN TEMPO   |
326|GRUMPIG   |PSYCHIC          |  80|  45|  65|  80|  90| 110|THICK FAT   |OWN TEMPO   |
327|SPINDA    |NORMAL           |  60|  60|  60|  60|  60|  60|OWN TEMPO   |-------     |
328|TRAPINCH  |GROUND           |  45| 100|  45|  10|  45|  45|HYPER CUTTER|ARENA TRAP  |
329|VIBRAVA   |GROUND/DRAGON    |  50|  70|  50|  70|  50|  50|LEVITATE    |LEVITATE    |TM40 (common), LUM BERRY (rare)
330|FLYGON    |GROUND/DRAGON    |  80| 100|  80| 100|  80|  80|LEVITATE    |LEVITATE    |CALCIUM (common)
331|CACNEA    |GRASS            |  50|  85|  40|  35|  85|  40|SAND VEIL   |-------     |ESCAPE ROPE (common), PROTEIN (rare)
332|CACTURNE  |GRASS/DARK       |  70| 115|  60|  55| 115|  60|SAND VEIL   |-------     |SPELL TAG (common)
333|SWABLU    |NORMAL/FLYING    |  45|  40|  60|  50|  40|  75|NATURAL CURE|-------     |
334|ALTARIA   |DRAGON/FLYING    |  75|  70|  90|  80|  70| 105|NATURAL CURE|-------     |TM50 (common), AWAKENING (rare)
335|ZANGOOSE  |NORMAL           |  73| 115|  60|  90|  60|  60|IMMUNITY    |-------     |RED SHARD (common)
336|SEVIPER   |POISON           |  73| 100|  60|  65| 100|  60|SHED SKIN   |-------     |
337|LUNATONE  |ROCK/PSYCHIC     |  70|  55|  65|  70|  95|  85|LEVITATE    |-------     |POISON BARB (rare)
338|SOLROCK   |ROCK/PSYCHIC     |  70|  95|  85|  70|  55|  65|LEVITATE    |-------     |SPELL TAG (common)
339|BARBOACH  |WATER/GROUND     |  50|  48|  43|  60|  46|  41|OBLIVIOUS   |-------     |SILK SCARF (common), CHERI BERRY (rare)
340|WHISCASH  |WATER/GROUND     | 110|  78|  73|  60|  76|  71|OBLIVIOUS   |-------     |
341|CORPHISH  |WATER            |  43|  80|  65|  35|  50|  35|HYPER CUTTER|SHELL ARMOR |TM31 (rare)
342|CRAWDAUNT |WATER/DARK       |  63| 120|  85|  55|  90|  55|HYPER CUTTER|SHELL ARMOR |FULL RESTORE (common)
343|BALTOY    |GROUND/PSYCHIC   |  40|  40|  55|  55|  40|  70|LEVITATE    |-------     |FOCUS BAND (rare)
344|CLAYDOL   |GROUND/PSYCHIC   |  60|  70| 105|  75|  70| 120|LEVITATE    |-------     |DRAGON FANG (common), TM46 (rare)
345|LILEEP    |ROCK/GRASS       |  66|  41|  77|  23|  61|  87|SUCTION CUPS|-------     |CHARCOAL (common)
346|CRADILY   |ROCK/GRASS       |  86|  81|  97|  43|  81| 107|SUCTION CUPS|-------     |POKé BALL (common), TM13 (rare)
347|ANORITH   |ROCK/BUG         |  45|  95|  50|  75|  40|  50|BATTLE ARMOR|-------     |SILVERPOWDER (common)
348|ARMALDO   |ROCK/BUG         |  75| 125| 100|  45|  70|  80|BATTLE ARMOR|-------     |
349|FEEBAS    |WATER            |  20|  15|  20|  80|  10|  55|SWIFT SWIM  |-------     |
350|MILOTIC   |WATER            |  95|  60|  79|  81| 100| 125|MARVEL SCALE|-------     |
351|CASTFORM  |NORMAL           |  70|  70|  70|  70|  70|  70|FORECAST    |-------     |TM36 (common), TM19 (rare)
352|KECLEON   |NORMAL           |  60|  90|  70|  40|  60| 120|COLOR CHANGE|-------     |TM26 (rare)
353|SHUPPET   |GHOST            |  44|  75|  35|  45|  63|  33|INSOMNIA    |-------     |MOON STONE (100%)
354|BANETTE   |GHOST            |  64| 115|  65|  65|  83|  63|INSOMNIA    |-------     |PROTEIN (100%)
355|DUSKULL   |GHOST            |  20|  40|  90|  25|  30|  90|LEVITATE    |-------     |POTION (common)
356|DUSCLOPS  |GHOST            |  40|  70| 130|  25|  60| 130|PRESSURE    |-------     |POKé BALL (common), FRESH WATER (rare)
357|TROPIUS   |GRASS/FLYING     |  99|  68|  83|  51|  72|  87|CHLOROPHYLL |-------     |RED FLUTE (common)
358|CHIMECHO  |PSYCHIC          |  65|  50|  70|  65|  95|  80|LEVITATE    |-------     |LEMONADE (rare)
359|ABSOL     |DARK             |  65| 130|  60|  75|  75|  60|PRESSURE    |-------     |TINYMUSHROOM (rare)
360|WYNAUT    |PSYCHIC          |  95|  23|  48|  23|  23|  48|SHADOW TAG  |-------     |TWISTEDSPOON (common), TM07 (rare)
361|SNORUNT   |ICE              |  50|  50|  50|  50|  50|  50|INNER FOCUS |-------     |
362|GLALIE    |ICE              |  80|  80|  80|  80|  80|  80|INNER FOCUS |-------     |
363|SPHEAL    |ICE/WATER        |  70|  40|  50|  25|  55|  50|THICK FAT   |-------     |WHITE FLUTE (common)
364|SEALEO    |ICE/WATER        |  90|  60|  70|  45|  75|  70|THICK FAT   |-------     |
365|WALREIN   |ICE/WATER        | 110|  80|  90|  65|  95|  90|THICK FAT   |-------     |HARD STONE (common)
366|CLAMPERL  |WATER            |  35|  64|  85|  32|  74|  55|SHELL ARMOR |-------     |TM41 (common), HP UP (rare)
367|HUNTAIL   |WATER            |  55| 104| 105|  52|  94|  75|SWIFT SWIM  |-------     |
368|GOREBYSS  |WATER            |  55|  84| 105|  52| 114|  75|SWIFT SWIM  |-------     |TM23 (100%)
369|RELICANTH |WATER/ROCK       | 100|  90| 130|  55|  45|  65|SWIFT SWIM  |ROCK HEAD   |
370|LUVDISC   |WATER            |  43|  30|  55|  97|  40|  65|SWIFT SWIM  |-------     |
371|BAGON     |DRAGON           |  45|  75|  60|  50|  40|  30|ROCK HEAD   |-------     |SHELL BELL (rare)
372|SHELGON   |DRAGON           |  65|  95| 100|  50|  60|  50|ROCK HEAD   |-------     |TM46 (100%)
373|SALAMENCE |DRAGON/FLYING    |  95| 135|  80| 100| 110|  80|INTIMIDATE  |-------     |ENERGYPOWDER (common), TM12 (rare)
374|BELDUM    |STEEL/PSYCHIC    |  40|  55|  80|  30|  35|  60|CLEAR BODY  |-------     |EXP. SHARE (common)
375|METANG    |STEEL/PSYCHIC    |  60|  75| 100|  50|  55|  80|CLEAR BODY  |-------     |TM01 (100%)
376|METAGROSS |STEEL/PSYCHIC    |  80| 135| 130|  70|  95|  90|CLEAR BODY  |-------     |RAWST BERRY (rare)
377|REGIROCK  |ROCK             |  80| 100| 200|  50|  50| 100|CLEAR BODY  |-------     |
378|REGICE    |ICE              |  80|  50| 100|  50| 100| 200|CLEAR BODY  |-------     |
379|REGISTEEL |STEEL            |  80|  75| 150|  50|  75| 150|CLEAR BODY  |-------     |
380|LATIAS    |DRAGON/PSYCHIC   |  80|  80|  90| 110| 110| 130|LEVITATE    |-------     |
381|LATIOS    |DRAGON/PSYCHIC   |  80|  90|  80| 110| 130| 110|LEVITATE    |-------     |
382|KYOGRE    |WATER            | 100| 100|  90|  90| 150| 140|DRIZZLE     |-------     |SUN STONE (common), LEAF STONE (rare)
383|GROUDON   |GROUND           | 100| 150| 140|  90| 100|  90|DROUGHT     |-------     |
384|RAYQUAZA  |DRAGON/FLYING    | 105| 150|  90|  95| 150|  90|AIR LOCK    |-------     |GUARD SPEC. (common), AMULET COIN (rare)
385|JIRACHI   |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|SERENE GRACE|-------     |GREAT BALL (100%)
386|DEOXYS    |PSYCHIC          |  50| 150|  50| 150| 150|  50|PRESSURE    |-------     |

--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a WATER STONE
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made PORYGON evolve into PORYGON2 at level 30
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a WATER STONE

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Custom Starters--
Set starter 1 to DRATINI
Set starter 2 to TORCHIC
Set starter 3 to SEEDOT

Move Data: Unchanged.

Pokemon Movesets: Unchanged.

--Trainers Pokemon--
#1 (HIKER SAWYER)@310058 - BULBASAUR Lv21
#2 (TEAM AQUA GRUNT)@310080 - METAPOD Lv32
#3 (TEAM AQUA GRUNT)@3100A8 - SWINUB Lv31, SMOOCHUM Lv31
#4 (TEAM AQUA GRUNT)@3100D0 - POOCHYENA Lv32
#5 (TEAM AQUA GRUNT)@3100F8 - NUMEL Lv32
#6 (TEAM AQUA GRUNT)@310120 - WHISMUR Lv36
#7 (TEAM AQUA GRUNT)@310148 - CACNEA Lv36
#8 (TEAM AQUA GRUNT)@310170 - SPINARAK Lv36
#9 ([PK][MN] BREEDER GABRIELLE)@310198 - MARILL Lv26, WOOPER Lv26, MARILL Lv26, MAGIKARP Lv26, FEEBAS Lv26, BARBOACH Lv26
#10 (TEAM AQUA GRUNT)@3101C0 - SHUPPET Lv9
#11 (COOLTRAINER MARCEL)@3101E8 - CAMERUPT Lv29, CAMERUPT Lv29
#12 (BIRD KEEPER ALBERTO)@310210 - NINJASK Lv30, SKARMORY Lv30
#13 (COLLECTOR ED)@310238 - HERACROSS Lv30, MASQUERAIN Lv30
#14 (TEAM AQUA GRUNT)@310260 - ELECTRIKE Lv36
#15 (SWIMMER♂ DECLAN)@310288 - HERACROSS Lv34
#16 (TEAM AQUA GRUNT)@3102B0 - LOTAD Lv11
#17 (TEAM AQUA GRUNT)@3102D8 - LEDYBA Lv27, METAPOD Lv27
#18 (TEAM AQUA GRUNT)@310300 - LOTAD Lv27, CARVANHA Lv27
#19 (TEAM AQUA GRUNT)@310328 - SEEDOT Lv26, LOTAD Lv26, CACNEA Lv26
#20 (TEAM AQUA GRUNT)@310350 - SPHEAL Lv15
#21 (TEAM AQUA GRUNT)@310378 - WOOPER Lv14, SPHEAL Lv14
#22 (TEAM MAGMA GRUNT)@3103A0 - EXEGGCUTE Lv32
#23 (TEAM AQUA GRUNT)@3103C8 - LEDYBA Lv32
#24 (TEAM AQUA GRUNT)@3103F0 - VULPIX Lv32
#25 (TEAM AQUA GRUNT)@310418 - KAKUNA Lv30, GULPIN Lv30
#26 (TEAM AQUA GRUNT)@310440 - LARVITAR Lv28
#27 (TEAM AQUA GRUNT)@310468 - SHELLDER Lv32
#28 (TEAM AQUA GRUNT)@310490 - LOTAD Lv32
#29 (EXPERT FREDRICK)@3104B8 - ZIGZAGOON Lv30, NOCTOWL Lv30
#30 (AQUA ADMIN MATT)@3104E0 - SHARPEDO Lv34, QUAGSIRE Lv34
#31 (BLACK BELT ZANDER)@310508 - VENOMOTH Lv31
#32 (AQUA ADMIN SHELLY)@310530 - NATU Lv28, LEDIAN Lv28
#33 (AQUA ADMIN SHELLY)@310558 - DODRIO Lv37, SWELLOW Lv37
#34 (AQUA LEADER ARCHIE)@310580 - PONYTA Lv41, NINETALES Lv41, RAPIDASH Lv43
#35 (HEX MANIAC LEAH)@3105A8 - SKIPLOOM Lv31
#36 (AROMA LADY DAISY)@3105D0 - SLOWPOKE Lv14, WOBBUFFET Lv14
#37 (AROMA LADY ROSE)@3105F8 - PELIPPER Lv14, CORPHISH Lv14, CROCONAW Lv14
#38 (COOLTRAINER FELIX)@310620 - VIGOROTH Lv43, EXPLOUD Lv43
#39 (AROMA LADY VIOLET)@310648 - MEDICHAM Lv26, COMBUSKEN Lv26
#40 (AROMA LADY ROSE)@310670 - JIGGLYPUFF Lv26, VIGOROTH Lv26
#41 (AROMA LADY ROSE)@310698 - DODUO Lv28, MASQUERAIN Lv28, BEAUTIFLY Lv28
#42 (AROMA LADY ROSE)@3106C0 - DRATINI Lv31, SHELGON Lv31, VIBRAVA Lv31
#43 (AROMA LADY ROSE)@3106E8 - KANGASKHAN Lv34, LOUDRED Lv34, VIGOROTH Lv34
#44 (RUIN MANIAC DUSTY)@310710 - CAMERUPT Lv23
#45 (RUIN MANIAC CHIP)@310738 - BULBASAUR Lv27, EXEGGCUTE Lv27, CACTURNE Lv27
#46 (RUIN MANIAC FOSTER)@310760 - NIDORAN♀ Lv25, VENOMOTH Lv25
#47 (RUIN MANIAC DUSTY)@310788 - KABUTOPS Lv27
#48 (RUIN MANIAC DUSTY)@3107B0 - MAROWAK Lv30
#49 (RUIN MANIAC DUSTY)@3107D8 - DRAGONAIR Lv33
#50 (RUIN MANIAC DUSTY)@310800 - SLOWBRO Lv36
#51 (INTERVIEWER GABBY & TY)@310828 - LARVITAR Lv17, GEODUDE Lv17
#52 (INTERVIEWER GABBY & TY)@310850 - HOUNDOUR Lv27, NUZLEAF Lv27
#53 (INTERVIEWER GABBY & TY)@310878 - SWELLOW Lv30, TEDDIURSA Lv30
#54 (INTERVIEWER GABBY & TY)@3108A0 - ZANGOOSE Lv33, DELCATTY Lv33
#55 (INTERVIEWER GABBY & TY)@3108C8 - SUNFLORA Lv36, EXEGGCUTE Lv36
#56 (INTERVIEWER GABBY & TY)@3108F0 - GOLEM Lv39, CRADILY Lv39
#57 (TUBER LOLA)@310918 - AZURILL Lv12, AZURILL Lv12
#58 (TUBER AUSTINA)@310940 - JIGGLYPUFF Lv26
#59 (TUBER GWEN)@310968 - PIDGEY Lv26
#60 (TUBER LOLA)@310990 - MARILL Lv26, WINGULL Lv26
#61 (TUBER LOLA)@3109B8 - WINGULL Lv29, SURSKIT Lv29
#62 (TUBER LOLA)@3109E0 - HOOTHOOT Lv32, WINGULL Lv32
#63 (TUBER LOLA)@310A08 - SWELLOW Lv35, FURRET Lv35
#64 (TUBER RICKY)@310A30 - WOOPER Lv13
#65 (TUBER SIMON)@310A58 - WOOPER Lv12, NINCADA Lv12
#66 (TUBER CHARLIE)@310A80 - RATTATA Lv26
#67 (TUBER RICKY)@310AA8 - TANGELA Lv27
#68 (TUBER RICKY)@310AD0 - ARIADOS Lv30
#69 (TUBER RICKY)@310AF8 - SABLEYE Lv33
#70 (TUBER RICKY)@310B20 - MASQUERAIN Lv36
#71 (COOLTRAINER RANDALL)@310B48 - ROSELIA Lv26
#72 (COOLTRAINER PARKER)@310B70 - GLOOM Lv26
#73 (COOLTRAINER GEORGE)@310B98 - GULPIN Lv26
#74 (COOLTRAINER BERKE)@310BC0 - HAUNTER Lv26
#75 (COOLTRAINER BRAXTON)@310BE8 - DODRIO Lv28, SWABLU Lv28, LEDIAN Lv28, ALTARIA Lv28, NOCTOWL Lv28
#76 (COOLTRAINER VINCENT)@310C10 - NIDORINO Lv44, ARBOK Lv44, VICTREEBEL Lv44
#77 (COOLTRAINER LEROY)@310C38 - BEAUTIFLY Lv46, SCIZOR Lv46
#78 (COOLTRAINER WILTON)@310C60 - GEODUDE Lv17, PUPITAR Lv17, LARVITAR Lv17
#79 (COOLTRAINER EDGAR)@310C88 - QWILFISH Lv43, QWILFISH Lv43
#80 (COOLTRAINER ALBERT)@310CB0 - MILTANK Lv43, CHANSEY Lv43
#81 (COOLTRAINER SAMUEL)@310CD8 - TOGETIC Lv42, LICKITUNG Lv42, VIGOROTH Lv42
#82 (COOLTRAINER VITO)@310D00 - SHELGON Lv42, VIBRAVA Lv42, SHELGON Lv42, FLYGON Lv42
#83 (COOLTRAINER OWEN)@310D28 - CAMERUPT Lv42, CHARMELEON Lv42, CAMERUPT Lv42
#84 (COOLTRAINER WILTON)@310D50 - GULPIN Lv26, HAUNTER Lv26, SPINARAK Lv26
#85 (COOLTRAINER WILTON)@310D78 - SEVIPER Lv29, ROSELIA Lv29, ZUBAT Lv29
#86 (COOLTRAINER WILTON)@310DA0 - PORYGON2 Lv32, TOGETIC Lv32, RATTATA Lv32
#87 (COOLTRAINER WILTON)@310DC8 - OMASTAR Lv35, WARTORTLE Lv35, SHARPEDO Lv35
#88 (COOLTRAINER WARREN)@310DF0 - BEAUTIFLY Lv33, HERACROSS Lv33
#89 (COOLTRAINER MARY)@310E18 - NIDORINO Lv26
#90 (COOLTRAINER ALEXIA)@310E40 - GOLBAT Lv26
#91 (COOLTRAINER JODY)@310E68 - SEVIPER Lv26
#92 (COOLTRAINER WENDY)@310E90 - LEDIAN Lv29, VOLBEAT Lv29, NINJASK Lv29
#93 (COOLTRAINER KEIRA)@310EB8 - HITMONTOP Lv45, HITMONTOP Lv45
#94 (COOLTRAINER BROOKE)@310EE0 - BAGON Lv17, BAGON Lv17, VIBRAVA Lv17
