--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
071 VICTREEBEL : POISON FANG at level 1, POISON TAIL at level 1, SLUDGE at level 1, PETAL DANCE at level 1, CRUSH CLAW at level 1, EGG BOMB at level 1, SOLARBEAM at level 1
072 TENTACOOL  : WHIRLPOOL at level 1, WATER PULSE at level 6, SILVER WIND at level 12, BUBBLEBEAM at level 19, SLUDGE BOMB at level 25, SPIT UP at level 30, HYDRO PUMP at level 36, WATER SPOUT at level 43, HYDRO CANNON at level 49
073 TENTACRUEL : CLAMP at level 1, POISON TAIL at level 1, POISON FANG at level 1, MORNING SUN at level 6, WATER PULSE at level 12, SLUDGE at level 19, SLASH at level 25, HYDRO PUMP at level 30, HYDRO CANNON at level 38, FOCUS ENERGY at level 47, HYPER BEAM at level 55
074 GEODUDE    : ROCK TOMB at level 1, ROCK THROW at level 1, UPROAR at level 6, MUD SHOT at level 11, DIG at level 16, ANCIENTPOWER at level 21, ROCK SLIDE at level 26, BRICK BREAK at level 31, SACRED FIRE at level 36, EARTHQUAKE at level 41, BONEMERANG at level 46
075 GRAVELER   : SPIKES at level 1, ROCK THROW at level 1, MUD SHOT at level 1, RAZOR LEAF at level 1, ANCIENTPOWER at level 6, BITE at level 11, DIG at level 16, ROCK SLIDE at level 21, SIGNAL BEAM at level 29, ICE BEAM at level 37, EARTHQUAKE at level 45, BONEMERANG at level 53, SKY ATTACK at level 62
076 GOLEM      : UPROAR at level 1, ROCK THROW at level 1, RAZOR LEAF at level 1, MUD SHOT at level 1, ANCIENTPOWER at level 6, SPIKES at level 11, HEADBUTT at level 16, ROCK SLIDE at level 21, GUILLOTINE at level 29, THUNDERPUNCH at level 37, BONEMERANG at level 45, EGG BOMB at level 53, AEROBLAST at level 62
077 PONYTA     : AURORA BEAM at level 1, MOONLIGHT at level 5, BLAZE KICK at level 9, FLAMETHROWER at level 14, HEAT WAVE at level 19, SACRED FIRE at level 25, OVERHEAT at level 31, LOW KICK at level 38, BLAST BURN at level 45, ERUPTION at level 53
078 RAPIDASH   : FIRE SPIN at level 1, FLAME WHEEL at level 1, SLASH at level 1, FIRE PUNCH at level 1, RECYCLE at level 5, BRICK BREAK at level 9, BLAZE KICK at level 14, FLAMETHROWER at level 19, SPIT UP at level 25, SUPER FANG at level 31, SACRED FIRE at level 38, FIRE BLAST at level 40, OVERHEAT at level 50, ERUPTION at level 63
079 SLOWPOKE   : WRAP at level 1, CLAMP at level 1, WATER PULSE at level 1, PSYBEAM at level 6, LUSTER PURGE at level 13, DIZZY PUNCH at level 17, EXTRASENSORY at level 24, SHADOW BALL at level 29, PSYCHIC at level 36, ZAP CANNON at level 40, PSYCHO BOOST at level 47
080 SLOWBRO    : BUBBLE at level 1, IMPRISON at level 1, CONFUSION at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 6, SLUDGE at level 13, EXTRASENSORY at level 17, PSYCHIC at level 24, MUDDY WATER at level 29, AEROBLAST at level 36, HYDRO PUMP at level 37, WATER SPOUT at level 44, HYDRO CANNON at level 55
081 MAGNEMITE  : THUNDER WAVE at level 1, METAL CLAW at level 1, WEATHER BALL at level 6, SPARK at level 11, THUNDERPUNCH at level 16, THUNDERBOLT at level 21, ZAP CANNON at level 26, METEOR MASH at level 32, VOLT TACKLE at level 38, THUNDER at level 44, FRENZY PLANT at level 50
082 MAGNETON   : TWISTER at level 1, METAL CLAW at level 1, UPROAR at level 1, VICEGRIP at level 1, SPARK at level 6, STEEL WING at level 11, THUNDERPUNCH at level 16, THUNDERBOLT at level 21, IRON TAIL at level 26, ZAP CANNON at level 35, METEOR MASH at level 44, THUNDER at level 53, VOLT TACKLE at level 62
083 FARFETCH’D : AIR CUTTER at level 1, VICEGRIP at level 6, WING ATTACK at level 11, SLASH at level 16, DRILL PECK at level 21, SHADOW BALL at level 26, SKY UPPERCUT at level 31, AEROBLAST at level 36, PSYCHO BOOST at level 41, SKY ATTACK at level 46
084 DODUO      : LEECH LIFE at level 1, AERIAL ACE at level 1, WING ATTACK at level 9, CRUSH CLAW at level 13, DRILL PECK at level 21, BODY SLAM at level 25, SKULL BASH at level 33, AEROBLAST at level 37, DOUBLE-EDGE at level 45
085 DODRIO     : AIR CUTTER at level 1, HEAL BELL at level 1, WING ATTACK at level 1, AERIAL ACE at level 1, STOMP at level 9, FACADE at level 13, DRILL PECK at level 21, SPIT UP at level 25, SKULL BASH at level 38, AEROBLAST at level 47, SKY ATTACK at level 60
086 SEEL       : VICEGRIP at level 1, FLAME WHEEL at level 9, WATER PULSE at level 17, BUBBLEBEAM at level 21, MEGA KICK at level 29, HYDRO PUMP at level 37, WATER SPOUT at level 41, HYDRO CANNON at level 49
087 DEWGONG    : CLAMP at level 1, WATER PULSE at level 1, AURORA BEAM at level 1, OCTAZOOKA at level 1, HEADBUTT at level 1, SECRET POWER at level 9, ICE PUNCH at level 17, ICE BEAM at level 21, SKULL BASH at level 29, BLIZZARD at level 34, HYDRO PUMP at level 42, BLAST BURN at level 51, HAZE at level 64
088 GRIMER     : POISON STING at level 1, POISON FANG at level 1, UPROAR at level 4, POISON TAIL at level 8, HORN ATTACK at level 13, SLUDGE at level 19, FIRE PUNCH at level 26, CRUSH CLAW at level 34, FUTURE SIGHT at level 43, SLUDGE BOMB at level 53
089 MUK        : POISON STING at level 1, SMOG at level 1, POISON FANG at level 1, METAL CLAW at level 4, POISON TAIL at level 8, DRAGONBREATH at level 13, SLUDGE at level 19, BRICK BREAK at level 26, SLUDGE BOMB at level 34, IRON TAIL at level 47, EARTHQUAKE at level 61
090 SHELLDER   : WATER PULSE at level 1, BUBBLEBEAM at level 1, RAZOR WIND at level 8, THUNDER at level 15, HYDRO PUMP at level 22, STUN SPORE at level 29, WATER SPOUT at level 36, HYDRO CANNON at level 43, BLAST BURN at level 50
091 CLOYSTER   : ICY WIND at level 1, SILVER WIND at level 1, FLAME WHEEL at level 1, AURORA BEAM at level 1, ICE BEAM at level 36, BLIZZARD at level 43
092 GASTLY     : KARATE CHOP at level 1, POISON FANG at level 1, FLAME WHEEL at level 8, SLUDGE at level 13, FACADE at level 16, DIZZY PUNCH at level 21, CRUNCH at level 28, DRILL PECK at level 33, SHADOW BALL at level 36, FLAMETHROWER at level 41, ZAP CANNON at level 48
093 HAUNTER    : ASTONISH at level 1, POISON TAIL at level 1, POISON FANG at level 1, ROCK THROW at level 8, UPROAR at level 13, AIR CUTTER at level 16, BITE at level 21, GRUDGE at level 25, SLUDGE at level 31, DIZZY PUNCH at level 39, SHADOW BALL at level 45, THRASH at level 53, SLUDGE BOMB at level 64
094 GENGAR     : POISON STING at level 1, POISON FANG at level 1, POISON TAIL at level 1, POISON GAS at level 8, SLUDGE at level 13, SLASH at level 16, TRI ATTACK at level 21, SHADOW BALL at level 25, SLUDGE BOMB at level 31, SPIT UP at level 39, SKULL BASH at level 45, DOUBLE-EDGE at level 53, VOLT TACKLE at level 64
095 ONIX       : BIND at level 1, ROLLOUT at level 1, ROCK THROW at level 8, ROCK TOMB at level 12, RAZOR LEAF at level 19, DIG at level 23, ANCIENTPOWER at level 30, ROCK SLIDE at level 34, HI JUMP KICK at level 41, BONEMERANG at level 45, CROSS CHOP at level 52, BLIZZARD at level 56
096 DROWZEE    : CONFUSION at level 1, PSYBEAM at level 1, CALM MIND at level 7, FACADE at level 11, MIST BALL at level 17, LUSTER PURGE at level 21, TRI ATTACK at level 27, KINESIS at level 31, PSYCHIC at level 37, PSYCHO BOOST at level 41, WATER SPOUT at level 47
097 HYPNO      : CONFUSION at level 1, AIR CUTTER at level 1, PSYBEAM at level 1, MIST BALL at level 1, FACADE at level 1, LUSTER PURGE at level 7, ROCK SLIDE at level 11, SIGNAL BEAM at level 17, EXTRASENSORY at level 21, SKY UPPERCUT at level 29, SKILL SWAP at level 35, PSYCHIC at level 43, DOUBLE-EDGE at level 49, PSYCHO BOOST at level 57
098 KRABBY     : UPROAR at level 1, WATER PULSE at level 5, BUBBLEBEAM at level 12, ICE PUNCH at level 16, HI JUMP KICK at level 23, HYPER VOICE at level 27, THRASH at level 34, MEGA KICK at level 38, HYDRO PUMP at level 45, WATER SPOUT at level 49
099 KINGLER    : UPROAR at level 1, WATER PULSE at level 1, STOMP at level 1, BUBBLEBEAM at level 1, SLASH at level 1, SHADOW BALL at level 5, EARTHQUAKE at level 12, IRON TAIL at level 16, EGG BOMB at level 23, SKULL BASH at level 27, HYDRO PUMP at level 38, OVERHEAT at level 42, HYDRO CANNON at level 57, WATER SPOUT at level 65
100 VOLTORB    : SPARK at level 1, FACADE at level 1, SECRET POWER at level 8, THUNDERPUNCH at level 15, THUNDERBOLT at level 21, ZAP CANNON at level 27, VOLT TACKLE at level 32, THUNDER WAVE at level 37, THUNDER at level 42, BLAST BURN at level 46, PROTECT at level 49
101 ELECTRODE  : WEATHER BALL at level 1, SPARK at level 1, SPLASH at level 1, THUNDERPUNCH at level 1, RAZOR WIND at level 8, THUNDERBOLT at level 15, HORN DRILL at level 21, SPIT UP at level 27, ZAP CANNON at level 34, BLIZZARD at level 41, THUNDER at level 48, VOLT TACKLE at level 54, BLAST BURN at level 59
102 EXEGGCUTE  : VINE WHIP at level 1, NEEDLE ARM at level 1, GIGA DRAIN at level 1, LEAF BLADE at level 7, EXTRASENSORY at level 13, BODY SLAM at level 19, PSYCHIC at level 25, EGG BOMB at level 31, SOLARBEAM at level 37, FRENZY PLANT at level 43
103 EXEGGUTOR  : RAZOR LEAF at level 1, NEEDLE ARM at level 1, BODY SLAM at level 1, PSYCHIC at level 19, SOLARBEAM at level 31
104 CUBONE     : MUD SHOT at level 1, RAZOR LEAF at level 5, DIG at level 9, HEADBUTT at level 13, BRICK BREAK at level 17, BODY SLAM at level 21, THRASH at level 25, EARTHQUAKE at level 29, BONEMERANG at level 33, SAND-ATTACK at level 37, GLARE at level 41, MINIMIZE at level 45
105 MAROWAK    : FISSURE at level 1, MUD-SLAP at level 1, MUD SHOT at level 1, VICEGRIP at level 1, SMELLINGSALT at level 5, SAND-ATTACK at level 9, DIG at level 13, DRAGONBREATH at level 17, BONE CLUB at level 21, SPARK at level 25, DIZZY PUNCH at level 32, SKY UPPERCUT at level 39, BONEMERANG at level 46, EARTHQUAKE at level 53, SACRED FIRE at level 61
106 HITMONLEE  : BARRAGE at level 1, POISON TAIL at level 1, KARATE CHOP at level 6, SMELLINGSALT at level 11, HEADBUTT at level 16, JUMP KICK at level 20, VITAL THROW at level 21, EXTRASENSORY at level 26, HYPER FANG at level 31, SKY UPPERCUT at level 36, BODY SLAM at level 41, CROSS CHOP at level 46, DYNAMICPUNCH at level 51
107 HITMONCHAN : TRIPLE KICK at level 1, KARATE CHOP at level 1, WEATHER BALL at level 7, LOW KICK at level 13, POISON FANG at level 20, REVENGE at level 26, CRUSH CLAW at level 26, BRICK BREAK at level 26, THRASH at level 32, BONEMERANG at level 38, CROSS CHOP at level 44, HYPER BEAM at level 50
108 LICKITUNG  : SMELLINGSALT at level 1, SECRET POWER at level 7, STEEL WING at level 12, ENDEAVOR at level 18, HYPER FANG at level 23, BLAZE KICK at level 29, SKULL BASH at level 34, PERISH SONG at level 40, DYNAMICPUNCH at level 45, HYPER BEAM at level 51
109 KOFFING    : SMOG at level 1, POISON TAIL at level 1, POISON FANG at level 9, SMELLINGSALT at level 17, SLUDGE at level 21, BODY SLAM at level 25, TOXIC at level 33, SLUDGE BOMB at level 41, MEGAHORN at level 45, BLAST BURN at level 49
110 WEEZING    : POISON TAIL at level 1, POISON FANG at level 1, SLUDGE at level 1, THUNDERPUNCH at level 1, HYPER FANG at level 9, SLUDGE BOMB at level 17, ACID ARMOR at level 21, FRUSTRATION at level 25, SKULL BASH at level 33, EGG BOMB at level 44, HEAT WAVE at level 51, TOXIC at level 58
111 RHYHORN    : ROCK THROW at level 1, MUD SHOT at level 1, DIG at level 10, SMELLINGSALT at level 15, ANCIENTPOWER at level 24, ROCK SLIDE at level 29, EARTHQUAKE at level 38, BONEMERANG at level 43, MEGA KICK at level 52, PSYCHO BOOST at level 57
112 RHYDON     : ROLLOUT at level 1, ROCK THROW at level 1, ANCIENTPOWER at level 1, DIG at level 1, ROCK SLIDE at level 10, ROCK BLAST at level 15, IRON DEFENSE at level 24, BODY SLAM at level 29, BONEMERANG at level 38, SANDSTORM at level 46, EARTHQUAKE at level 58, THUNDER at level 66
113 CHANSEY    : WEATHER BALL at level 1, STOMP at level 1, DIZZY PUNCH at level 5, SLASH at level 9, EXTREMESPEED at level 13, TRI ATTACK at level 17, BODY SLAM at level 23, HYPER VOICE at level 29, SKULL BASH at level 35, MEGA KICK at level 41, DOUBLE-EDGE at level 49, BLAST BURN at level 57
114 TANGELA    : RAZOR LEAF at level 1, DRAGONBREATH at level 1, NEEDLE ARM at level 4, GIGA DRAIN at level 10, LEAF BLADE at level 13, PETAL DANCE at level 19, THUNDERPUNCH at level 22, HYPER VOICE at level 28, AROMATHERAPY at level 31, SOLARBEAM at level 37, SUPERPOWER at level 40, FRENZY PLANT at level 46
115 KANGASKHAN : UPROAR at level 1, SLASH at level 1, ICE PUNCH at level 7, SLEEP TALK at level 13, HYPER FANG at level 19, SHADOW BALL at level 25, EXTREMESPEED at level 31, ASSIST at level 37, CONVERSION 2 at level 43, SKY ATTACK at level 49
116 HORSEA     : FLAME WHEEL at level 1, WATER PULSE at level 8, BUBBLEBEAM at level 15, TRI ATTACK at level 22, CROSS CHOP at level 29, HYDRO PUMP at level 36, WATER SPOUT at level 43, HYDRO CANNON at level 50
117 SEADRA     : WATER PULSE at level 1, DRAGONBREATH at level 1, STOMP at level 1, BUBBLEBEAM at level 1, SLASH at level 8, TRI ATTACK at level 15, SLUDGE BOMB at level 22, LOVELY KISS at level 29, HYDRO PUMP at level 40, HYDRO CANNON at level 51, WATER SPOUT at level 62
118 GOLDEEN    : POISON FANG at level 1, METAL CLAW at level 1, WATER PULSE at level 1, HORN ATTACK at level 10, BUBBLEBEAM at level 15, SLUDGE BOMB at level 24, BONEMERANG at level 29, SUPERPOWER at level 38, HYDRO PUMP at level 43, HYDRO CANNON at level 52, WATER SPOUT at level 57
119 SEAKING    : WHIRLPOOL at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 1, ROCK SLIDE at level 1, DRILL PECK at level 10, HYPER VOICE at level 15, IRON TAIL at level 24, ZAP CANNON at level 29, HYDRO PUMP at level 41, VOLT TACKLE at level 49, WATER SPOUT at level 61, HYDRO CANNON at level 69
120 STARYU     : WATER PULSE at level 1, FLAME WHEEL at level 1, STOMP at level 6, BUBBLEBEAM at level 10, HEADBUTT at level 15, THRASH at level 19, WATER SPORT at level 24, HYDRO PUMP at level 28, VOLT TACKLE at level 33, PSYCHO BOOST at level 37, WATER SPOUT at level 42, HYDRO CANNON at level 46
121 STARMIE    : WATER PULSE at level 1, SLUDGE BOMB at level 1, HYDRO PUMP at level 1, WATER SPOUT at level 1, HYDRO CANNON at level 33
122 MR. MIME   : CONFUSION at level 1, BUBBLEBEAM at level 5, PSYBEAM at level 8, LUSTER PURGE at level 12, HEADBUTT at level 15, SECRET POWER at level 19, ENDEAVOR at level 19, STEEL WING at level 22, MIST BALL at level 26, DRILL PECK at level 29, EXTRASENSORY at level 33, PSYCHIC at level 36, TRICK at level 40, OVERHEAT at level 43, PSYCHO BOOST at level 47, MIRROR COAT at level 50
123 SCYTHER    : AIR CUTTER at level 1, SILVER WIND at level 1, WING ATTACK at level 6, STOMP at level 11, SIGNAL BEAM at level 16, MIMIC at level 21, DRILL PECK at level 26, SLUDGE BOMB at level 31, AEROBLAST at level 36, MEGAHORN at level 41, SKY ATTACK at level 46
124 JYNX       : CONFUSION at level 1, ICY WIND at level 1, PSYBEAM at level 1, SLASH at level 1, MIST BALL at level 9, ROCK SLIDE at level 13, ICE PUNCH at level 21, DRAGON CLAW at level 25, PSYWAVE at level 35, HYPER FANG at level 41, ICE BEAM at level 51, BLIZZARD at level 57, TELEPORT at level 67
125 ELECTABUZZ : STOMP at level 1, HORN ATTACK at level 1, SPARK at level 1, DIZZY PUNCH at level 9, THUNDERPUNCH at level 17, THUNDER WAVE at level 25, ZAP CANNON at level 36, VOLT TACKLE at level 47, THUNDER at level 58
126 MAGMAR     : FLAME WHEEL at level 1, FIRE PUNCH at level 1, BLAZE KICK at level 1, FLAMETHROWER at level 1, HEAT WAVE at level 7, SACRED FIRE at level 13, SKULL BASH at level 19, FIRE BLAST at level 25, THUNDER at level 33, OVERHEAT at level 41, BLAST BURN at level 49, ERUPTION at level 57
127 PINSIR     : SILVER WIND at level 1, GIGA DRAIN at level 1, STOMP at level 7, ROCK SLIDE at level 13, SPIDER WEB at level 19, SIGNAL BEAM at level 25, TRI ATTACK at level 31, METEOR MASH at level 37, HYDRO PUMP at level 43, MEGAHORN at level 49
128 TAUROS     : RECOVER at level 1, VICEGRIP at level 1, DIG at level 4, SMELLINGSALT at level 8, STOMP at level 13, TRI ATTACK at level 19, MIND READER at level 26, EGG BOMB at level 34, SKULL BASH at level 43, ACID ARMOR at level 53
129 MAGIKARP   : WEATHER BALL at level 1, WATER PULSE at level 15, HYDRO CANNON at level 30
130 GYARADOS   : FALSE SWIPE at level 1, AIR CUTTER at level 20, WING ATTACK at level 25, DRILL PECK at level 30, PSYCHIC at level 35, AEROBLAST at level 40, MIRROR MOVE at level 45, SKY ATTACK at level 50, WATER SPOUT at level 55
131 LAPRAS     : POWDER SNOW at level 1, ICY WIND at level 1, WATER PULSE at level 1, AURORA BEAM at level 7, BUBBLEBEAM at level 13, ICE PUNCH at level 19, SKY UPPERCUT at level 25, ICE BEAM at level 31, HYDRO PUMP at level 37, BLIZZARD at level 43, HYDRO CANNON at level 49, WATER SPOUT at level 55
132 DITTO      : FIRE BLAST at level 1
133 EEVEE      : UPROAR at level 1, HORN ATTACK at level 1, DIZZY PUNCH at level 1, SECRET POWER at level 8, HEADBUTT at level 16, FIRE PUNCH at level 23, THRASH at level 30, SKULL BASH at level 36, DOUBLE-EDGE at level 42
134 VAPOREON   : WATER PULSE at level 1, BUBBLEBEAM at level 1, OCTAZOOKA at level 1, AEROBLAST at level 8, SKULL BASH at level 16, BONEMERANG at level 23, HYDRO PUMP at level 30, THUNDER at level 36, WATER SPOUT at level 42, BLAST BURN at level 47, HYDRO CANNON at level 52
135 JOLTEON    : CONFUSION at level 1, ANCIENTPOWER at level 1, SPARK at level 1, POISONPOWDER at level 8, THUNDERPUNCH at level 16, THRASH at level 23, ZAP CANNON at level 30, STOCKPILE at level 36, THUNDER at level 42, SLEEP POWDER at level 47, VOLT TACKLE at level 52
136 FLAREON    : FLAME WHEEL at level 1, FACADE at level 1, EXTREMESPEED at level 1, BODY SLAM at level 8, SACRED FIRE at level 16, EGG BOMB at level 23, MEGA KICK at level 30, OVERHEAT at level 36, RETURN at level 42, BLAST BURN at level 47, ERUPTION at level 52
137 PORYGON    : COVET at level 1, WEATHER BALL at level 1, DIZZY PUNCH at level 1, HEADBUTT at level 9, HYPER FANG at level 12, BLAZE KICK at level 20, BODY SLAM at level 24, THRASH at level 32, DOUBLE-EDGE at level 36, MEGAHORN at level 44, HYPER BEAM at level 48
138 OMANYTE    : ROCK TOMB at level 1, ROCK THROW at level 1, METAL CLAW at level 13, ANCIENTPOWER at level 19, WATER PULSE at level 25, BUBBLEBEAM at level 31, PETAL DANCE at level 37, FACADE at level 43, ROCK SLIDE at level 49, MUDDY WATER at level 55
139 OMASTAR    : CONFUSION at level 1, ROCK THROW at level 1, WING ATTACK at level 1, WATER PULSE at level 1, ANCIENTPOWER at level 13, MIST BALL at level 19, ROCK SLIDE at level 25, SKY UPPERCUT at level 31, EGG BOMB at level 37, AEROBLAST at level 40, HYDRO PUMP at level 46, WATER SPOUT at level 55, ERUPTION at level 65
140 KABUTO     : ROCK THROW at level 1, ANCIENTPOWER at level 1, BUBBLEBEAM at level 13, SLASH at level 19, ROCK SLIDE at level 25, BODY SLAM at level 31, SPIT UP at level 37, SKULL BASH at level 43, WATER SPOUT at level 49, ERUPTION at level 55
141 KABUTOPS   : BIND at level 1, ROCK THROW at level 1, ROCK TOMB at level 1, WATER PULSE at level 1, ANCIENTPOWER at level 1, BUBBLEBEAM at level 13, JUMP KICK at level 19, ROCK BLAST at level 25, ROCK SLIDE at level 31, SPIT UP at level 37, IRON TAIL at level 40, HYDRO PUMP at level 46, HYDRO CANNON at level 55, WATER SPOUT at level 65
142 AERODACTYL : ROCK TOMB at level 1, ROCK THROW at level 8, WING ATTACK at level 15, ROCK SLIDE at level 22, DRILL PECK at level 29, AEROBLAST at level 36, FIRE BLAST at level 43, SKY ATTACK at level 50
143 SNORLAX    : FALSE SWIPE at level 1, SLEEP TALK at level 5, FACADE at level 9, HEADBUTT at level 13, JUMP KICK at level 17, DIZZY PUNCH at level 21, HYPER FANG at level 25, BODY SLAM at level 29, THRASH at level 33, HYPER VOICE at level 37, EGG BOMB at level 41, ODOR SLEUTH at level 45, DOUBLE-EDGE at level 49, HYPER BEAM at level 53
144 ARTICUNO   : UPROAR at level 1, AIR CUTTER at level 1, ICY WIND at level 13, AURORA BEAM at level 25, ICE PUNCH at level 37, ICE BEAM at level 49, BLIZZARD at level 61, HYPER BEAM at level 73, HYDRO CANNON at level 85
145 ZAPDOS     : WEATHER BALL at level 1, CONFUSION at level 1, AIR CUTTER at level 13, WING ATTACK at level 25, THUNDERPUNCH at level 37, DRILL PECK at level 49, THUNDERBOLT at level 61, THUNDER at level 73, SKY ATTACK at level 85
146 MOLTRES    : AIR CUTTER at level 1, FIRE PUNCH at level 1, BRICK BREAK at level 13, FLAMETHROWER at level 25, SACRED FIRE at level 37, FIRE BLAST at level 49, SKY ATTACK at level 61, ERUPTION at level 73, BLAST BURN at level 85
147 DRATINI    : WEATHER BALL at level 1, SILVER WIND at level 1, DRAGONBREATH at level 8, SECRET POWER at level 15, SLASH at level 22, BRICK BREAK at level 29, DRAGON CLAW at level 36, HYPER FANG at level 43, RAZOR WIND at level 50, OUTRAGE at level 57
148 DRAGONAIR  : DRAGONBREATH at level 1, GRASSWHISTLE at level 1, BUBBLEBEAM at level 1, STEEL WING at level 1, EXTRASENSORY at level 8, DRAGON CLAW at level 15, CONVERSION 2 at level 22, OUTRAGE at level 29, ZAP CANNON at level 38, SPIT UP at level 47, DOUBLE-EDGE at level 56, HYPER BEAM at level 65
149 DRAGONITE  : TWISTER at level 1, AIR CUTTER at level 1, VICEGRIP at level 1, DRAGONBREATH at level 1, LUSTER PURGE at level 8, DRAGON CLAW at level 15, BOUNCE at level 22, HI JUMP KICK at level 29, OUTRAGE at level 38, AEROBLAST at level 47, SPIT UP at level 55, DRAGON DANCE at level 61, HYDRO CANNON at level 75
150 MEWTWO     : LIGHT SCREEN at level 1, CONFUSION at level 1, TELEPORT at level 11, VICEGRIP at level 22, PSYBEAM at level 33, MAGIC COAT at level 44, STOMP at level 55, MIST BALL at level 66, EXTRASENSORY at level 77, PSYCHIC at level 88, MEGA KICK at level 99
151 MEW        : PSYBEAM at level 1, EXTRASENSORY at level 10, EXTREMESPEED at level 20, BLAZE KICK at level 30, PSYCHIC at level 40, PSYCHO BOOST at level 50
152 CHIKORITA  : GIGA DRAIN at level 1, NEEDLE ARM at level 1, LEAF BLADE at level 8, PETAL DANCE at level 12, EXTREMESPEED at level 15, DOUBLE-EDGE at level 22, SOLARBEAM at level 29, FRENZY PLANT at level 36, ERUPTION at level 43, PRESENT at level 50
153 BAYLEEF    : RAZOR LEAF at level 1, NEEDLE ARM at level 1, GIGA DRAIN at level 1, PETAL DANCE at level 1, LEAF BLADE at level 8, DIZZY PUNCH at level 12, HEADBUTT at level 15, FACADE at level 23, SIGNAL BEAM at level 31, RAZOR WIND at level 39, SOLARBEAM at level 47, FRENZY PLANT at level 55
154 MEGANIUM   : WEATHER BALL at level 1, RAZOR LEAF at level 1, GIGA DRAIN at level 1, ANCIENTPOWER at level 1, NEEDLE ARM at level 8, PETAL DANCE at level 12, LEAF BLADE at level 15, SLASH at level 23, EGG BOMB at level 31, HIDDEN POWER at level 41, WATER SPOUT at level 51, FRENZY PLANT at level 61
155 CYNDAQUIL  : VICEGRIP at level 1, FLAME WHEEL at level 1, FIRE PUNCH at level 6, BLAZE KICK at level 12, FLAMETHROWER at level 19, FIRE BLAST at level 27, OVERHEAT at level 36, BLAST BURN at level 46
156 QUILAVA    : POISON TAIL at level 1, FLAME WHEEL at level 1, HORN ATTACK at level 1, CRUSH CLAW at level 6, BLAZE KICK at level 12, FLAMETHROWER at level 21, HEAT WAVE at level 31, SACRED FIRE at level 42, FIRE BLAST at level 54
157 TYPHLOSION : FLAME WHEEL at level 1, SILVER WIND at level 1, STOMP at level 1, FIRE PUNCH at level 1, BLAZE KICK at level 6, FLAMETHROWER at level 12, HEAT WAVE at level 21, FIRE BLAST at level 31, OVERHEAT at level 45, BLAST BURN at level 60
158 TOTODILE   : WATER PULSE at level 1, BUBBLEBEAM at level 1, HEADBUTT at level 7, BODY SLAM at level 13, THRASH at level 20, SKULL BASH at level 27, HYDRO PUMP at level 35, WATER SPOUT at level 43, HYDRO CANNON at level 52
159 CROCONAW   : BUBBLE at level 1, ANCIENTPOWER at level 1, WATER PULSE at level 1, SECRET POWER at level 7, HYPER FANG at level 13, BODY SLAM at level 21, HYDRO PUMP at level 28, SWALLOW at level 37, WATER SPOUT at level 45, HYDRO CANNON at level 55
160 FERALIGATR : NEEDLE ARM at level 1, WATER PULSE at level 1, BUBBLEBEAM at level 1, THUNDERPUNCH at level 1, BODY SLAM at level 7, HYPER VOICE at level 13, MUDDY WATER at level 21, SACRED FIRE at level 28, HYDRO PUMP at level 38, WATER SPOUT at level 47, HYDRO CANNON at level 58
161 SENTRET    : COVET at level 1, UPROAR at level 4, VICEGRIP at level 7, HORN ATTACK at level 12, FACADE at level 17, HYPER FANG at level 24, THRASH at level 31, DOUBLE-EDGE at level 40, HYPER BEAM at level 49
162 FURRET     : ROCK THROW at level 1, RAZOR LEAF at level 1, SLASH at level 1, EXTREMESPEED at level 4, BLAZE KICK at level 7, SACRED FIRE at level 12, SKULL BASH at level 19, FLAIL at level 28, MEGA KICK at level 37, FOLLOW ME at level 48, ERUPTION at level 59
163 HOOTHOOT   : VICEGRIP at level 1, AIR CUTTER at level 1, WING ATTACK at level 6, AERIAL ACE at level 11, SLUDGE at level 16, HORN ATTACK at level 22, DRILL PECK at level 28, AEROBLAST at level 34, SKY ATTACK at level 48
164 NOCTOWL    : AIR CUTTER at level 1, AERIAL ACE at level 1, WING ATTACK at level 1, SLASH at level 1, FACADE at level 6, SECRET POWER at level 11, DRILL PECK at level 16, AEROBLAST at level 25, SKULL BASH at level 33, DOUBLE-EDGE at level 41, SKY ATTACK at level 57
165 LEDYBA     : VICEGRIP at level 1, WING ATTACK at level 8, BARRIER at level 15, SILVER WIND at level 22, AURORA BEAM at level 22, SIGNAL BEAM at level 22, FIRE PUNCH at level 29, DRILL PECK at level 36, AEROBLAST at level 43, MEGAHORN at level 50
166 LEDIAN     : FEATHERDANCE at level 1, FURY CUTTER at level 1, WING ATTACK at level 8, SILVER WIND at level 15, SIGNAL BEAM at level 24, BODY SLAM at level 24, SLUDGE BOMB at level 24, AEROBLAST at level 33, SUPERPOWER at level 42, MEGAHORN at level 51, SKY ATTACK at level 60
167 SPINARAK   : POISON STING at level 1, SILVER WIND at level 1, SLUDGE at level 6, HEADBUTT at level 11, OUTRAGE at level 17, SKULL BASH at level 23, SACRED FIRE at level 30, HEAT WAVE at level 37, MEGA KICK at level 45, MEGAHORN at level 53
